,getIVP,getHRP,getMV,getMVR,getOneOverN
167,2.714688780367384,3.35739461628393,3.46311470395043,3.453342335421619,1.2976658929190485
168,3.1847211810461955,4.1621805085082295,4.5203756658491665,4.294374866933447,1.5095506649923796
169,4.624995683483174,4.932908875954711,5.8823752778986425,5.256502129283619,3.646502103373928
170,0.6035116021301885,0.8931945343629688,2.193410494954177,1.0288729550406495,0.10303046262124828
171,0.6902292870328867,1.1101324750193902,0.6872466836500342,0.7190040415710841,0.8176441683117972
172,3.9894220528500153,4.008258383194921,4.382084276019977,4.269023701064435,2.8645636994829653
173,2.7485991242631718,2.780745034877876,3.2777700694857046,2.967371168812121,1.6746419393411065
174,3.4764960601171144,3.630616688248554,3.259015797955262,3.8414645923449346,3.3239704318709977
175,1.5206054690223894,1.7231518441686684,2.438090521619638,2.486811834066032,1.8113800073761863
176,1.534486763315872,1.3252361248923825,3.1282017025223254,2.3308990754908705,0.9498648586666383
177,1.341195589523351,1.5625417042716319,1.6954408560134104,1.7760080787204904,0.8208753692128624
178,1.728981470566436,1.9867802232853788,2.7349003539508376,2.7068362524087197,1.8673720891138246
179,2.474899250109851,2.9177210470650787,3.0314608942301113,2.9703748615088803,1.7668478722396355
180,2.18571929610455,3.091551345833598,4.015598851069349,3.3788092529672187,1.7272312513229975
181,0.778949698540606,0.9244026724948172,1.7720049995805964,1.7107299032267436,0.6258985068364202
182,1.1395596515360107,1.2206200249845809,2.0543223136793545,1.4917433865295622,0.7717252987785364
183,2.2060079238650347,3.0254152428437773,3.78973498573021,2.9593996611454094,1.0409837361704037
184,0.9072748718501114,1.219696976464867,2.2172668365149035,1.4967326959844214,0.6857215406108115
185,-0.15584717063331563,0.48802867821307,1.087768773147823,0.7907717921872982,-0.6774330016204477
186,1.9622426246311824,2.5414422459936246,4.068156834892613,2.962147292100137,0.9369936015405828
187,0.7465773982897285,1.0367848580822145,2.3701419910420394,1.393352933770308,0.240104095955963
188,-0.11933995288880361,0.2534742645480412,0.6293254609863606,0.27353575092448884,-0.17918446484217476
189,3.9689171055312245,4.241522910036513,4.787723914592772,4.471848711022703,2.944138125536824
190,1.4617496996057568,1.7313202995649368,1.266978151985702,1.762851054431906,0.9627221033367221
191,0.8351355751903032,1.0270355122847659,1.76610145085856,1.4470684990093174,0.4619460702923343
192,2.5970972889696906,3.004923698462971,3.5821224670806786,3.377372666384199,2.323143273675388
193,2.6879679386909476,3.601111351994646,4.930178946242391,3.43152849449886,2.2391240492024167
194,2.367848705561594,3.0305643423032036,4.071868312662488,3.302067528322723,1.2527828445452471
195,2.3385631146379464,2.775256670907032,3.6593643387917973,2.838119278155082,1.3949693233536893
196,1.5091338710705582,1.9209916178355049,2.4679998858262757,2.459012992319183,1.6339408303151828
197,2.7719174459000686,3.740322212486058,4.954075020513039,3.8361669108214684,1.4739999524125893
198,1.3043738055368328,1.2772757981686609,2.084575244696122,2.020832864892242,1.013341468131071
199,-1.0887380561429008,-0.9318696627315951,-0.933071660589539,-0.9938767695089499,-0.8647958995394897
200,-0.13951002056504797,0.046056741548079795,-0.3620756243941869,0.13220551648803464,0.03488794616377514
201,1.308716504776895,2.0460974134847185,3.009870316610563,2.362481018515019,0.5901344821576845
202,2.014906469875444,2.358555292275959,3.2952566492456494,2.253748708512094,1.50096130595597
203,1.3214498273631774,2.452387001208396,2.9614954398499576,2.3163101148177354,0.4511325819975339
204,2.0406849120838557,2.3387130989142806,3.2172507584821033,2.556248583834807,1.4153839823172523
205,1.638364637111109,1.8147717541761368,2.3203252164528934,1.9652393063195062,1.3623340613050685
206,2.7946220907504102,3.704062939891335,4.221765620971326,3.778800388791323,1.9369596824279978
207,0.8558072864626564,1.0503322495536236,2.529222140693617,1.5520395421959572,0.555344936529873
208,0.009806545058914004,0.22678819508112896,1.1144651911038617,0.9683993410162557,-0.15161408460244177
209,1.9220859607486227,2.584626604937557,3.6891898764302833,2.995673984791754,1.1816702647437645
210,2.30283039252957,2.6624815333366487,3.099627103349377,2.740411037026719,1.607643306331268
211,-0.2542669384034134,-0.1573478627749762,-0.6577876511998821,-0.2427297651696653,-0.03339775599548912
212,-0.31921535832218784,-0.32450986642392715,-0.5095931436950272,-0.34933946320601417,-0.14008897715505522
213,1.9436708093192017,2.8062598980399605,3.868885710506943,3.2503981723008875,0.9900173669470185
214,1.2525294617445737,1.5567149163154002,2.5843655971037265,1.6192480739099826,0.2888402972076549
215,0.26859495301569536,0.496715433839018,1.0513055870692238,0.6330590243437931,0.2102013403814977
216,0.9756424007675308,1.174504282343587,2.434922897986448,1.7542542453606162,0.4340664141835243
217,0.7537768222728501,1.0618043173350589,2.328339770631603,1.177871653982814,0.17532548022482639
218,1.400316118016153,1.889917887162929,2.9932488465724028,2.1249894100971503,1.3701940509089194
219,0.9624468883151924,0.8058473003549429,-0.0053780116012118896,0.9143794438250431,1.3593305340519424
220,1.469082518721956,2.1850123262777505,2.9773894090768396,2.3746922212329564,0.9152309731524102
221,1.6107688498254573,1.5713951676393194,1.0356270074439264,1.9248885614706546,1.7487902764594352
222,0.9490151225540461,1.2058050465274615,2.3502671080249704,2.1261720574777656,0.9168206077876027
223,1.8104596439458776,2.838095108601852,3.583367488627093,2.9154896047563574,0.8650672237826447
224,0.9483459796586637,0.8097662227611815,2.4802716794115156,1.2873762688829211,-0.00426312848599498
225,2.948774756420363,3.0364054047769535,2.9841149198810735,3.5003275219763488,3.048976546109396
226,2.3345682569898045,2.642854720986102,3.1252455635774252,2.644103075595223,1.4913185399399476
227,0.5879902111214006,0.953512257153352,1.54339184797456,1.3798749053790023,0.3159361231707056
228,3.075308013321029,4.132193607821824,5.385599212128448,3.841753769721525,2.503180613387395
229,3.140017594864239,3.7369230413409205,4.773036563513678,3.7121233511116376,2.924180764421129
230,3.341842636796543,3.1754310542416215,3.2591273407728005,3.4867281164722885,3.152905809318178
231,0.7132126395767495,0.9505697246554442,2.4911575122111937,1.5613574300072848,0.2606112495434862
232,0.7911142593950965,1.1537528213535997,2.9327735264201533,1.6229424015706677,0.3076043956728168
233,0.4256174470209032,0.8109819613853054,1.86292062988973,1.1021832289580877,-0.007686795463467285
234,2.1034706547142763,2.48696088843072,3.250528520035381,2.5066273211873162,1.4790235298459233
235,2.9694039003586266,4.011257426269803,4.895657499704956,4.051852873273006,1.7867359818330364
236,2.519710530141342,3.2824288343279,4.441658393387656,3.165643581910974,2.3613806856217594
237,1.5525491029804581,1.8021199855511034,2.5794110074736514,2.4674329098263486,2.0392239504165914
238,0.8355250635353133,1.1374636264967617,2.0572300491280373,1.9585623207190845,0.8038706458477897
239,2.3940189687284326,2.84121694968169,3.2609847762886663,3.125491577911587,1.3552485528315852
240,0.7212551312828721,0.9586005951188717,2.334514157917399,1.5640822660712899,0.415820539293009
241,1.6830923755989826,2.6086890597751977,4.041627154907084,2.63801328443404,1.2137487652931276
242,1.9420656780556567,2.7126476988594326,3.8072643558186976,3.082113066267981,1.0851897258601177
243,-0.4017248166400619,-0.2855454410891092,-0.040220923205007295,-0.2089884902796521,-0.3725572537391776
244,-0.5828655931781106,-0.4745497627617596,-0.5371964578151853,-0.45852139771461464,-0.44121850870394186
245,0.8779303401686336,1.2102372770271623,1.9814694857152764,1.9519740243496895,0.9989540668328112
246,0.9865819823644053,1.1035504415661697,2.00341114752016,1.6709088823480753,0.6927634209908545
247,0.6979377310126129,1.1507201079707752,2.731878034355286,1.7039098398892514,0.032623890837659875
248,0.5064696911889313,0.8068577829600895,1.4874047720940728,1.4587973551214852,0.32289631837688526
249,1.4990744358779564,2.07838954568984,2.647353968391898,2.3744413504935657,1.0016099811114456
250,0.7615026377027732,1.0968206370972036,2.446059789418196,1.4792274316821383,0.252555753245277
251,1.6952397413808487,1.920734194894716,1.9000835715436886,2.0868508160793855,1.8915892031944657
252,0.9437288365545431,0.9604621234463565,2.0078263951246904,1.4246403492311728,0.7783010389233312
253,2.147416570389244,2.7466437177262764,3.480970805932766,3.1382172214262645,1.3498908310802213
254,1.6318745778895947,1.4977745246510645,1.759815914764954,1.9006988113632117,1.6985085983017252
255,1.7594518626441162,1.985002260754612,2.317840930624171,2.03679710196507,1.1593081299265406
256,2.1488126977093813,2.863374903051809,4.166590578817001,3.0845444842345384,1.0126044651502997
257,1.747639912143716,2.2212701697341433,3.479032233563088,2.421359807446077,1.277847630953796
258,2.956564034329923,3.02013280763887,3.145063505263389,3.4840233824570856,2.597991133719842
259,0.8544413819595763,1.1400655069517835,2.0519343506010888,1.5590567989231605,0.6676192044418695
260,2.531255599142601,3.116104058216905,5.059403812434449,3.1488238862951206,1.9236608888677653
261,1.9129293547430795,2.7196968659646057,3.5468783224944187,2.8891179928711943,1.2721458514210833
262,0.8178342712823412,1.0610930621049275,1.7350197446162967,1.8525092509301795,0.7227819174694509
263,3.3414548546103693,4.154919933234912,4.635569234636026,4.1719245645590375,1.1901760653834335
264,0.4771725470092944,0.962096400646503,1.6265373074079905,1.28241070620472,0.14454280647862847
265,2.2399070159876273,2.837537693628002,3.5405722807361792,3.1200328939797104,1.7046235216302486
266,0.45558221410520244,1.2335282588985403,2.498730280975366,1.7582815271381038,-0.1955930338616447
267,1.7971494865805133,1.7116723592090601,3.6471428514672777,2.574131521080994,1.2131547773679117
268,2.06283121972085,2.342852402907676,2.177555135758425,2.3726101693468378,1.397947691023681
269,0.9687965782810678,1.3121464811096568,1.1220098122880189,1.218842724181571,0.6293081402719517
270,1.9817123556458185,2.888698655313687,3.485265236369554,2.8775702463473554,0.9813903284246258
271,0.7666534551259003,0.9139459523665221,0.5002795371871337,0.8190588150558045,0.8021784535648808
272,2.4526607907732267,3.256671776368071,3.6135597283930854,3.346707020015201,1.3961048496661153
273,1.9799621565468744,2.8646075379667963,3.204478634366333,3.0855615874056315,1.3188772732736997
274,0.7262888143659105,1.0710597021061292,0.7400618998535055,1.03454673225439,0.7504279729460028
275,3.1828500811775635,4.036534942366638,5.143683981920579,4.033703189096305,2.5597414266418586
276,1.8751880281430653,2.138268372343164,2.955004659286685,2.9938953429946826,2.1033422425252155
277,2.529565074782164,2.6617258321102284,2.6154655539028444,2.8420000372097918,2.143816437722908
278,2.742308939238305,3.1980217840474356,3.5161246695491903,3.368974582933361,1.9021837603897656
279,1.7342963939352642,1.833271969215244,1.650693921437878,1.8437188554762687,1.4035809012946747
280,2.6338596835755976,3.566021063033161,5.356068202481253,3.985685306061405,1.1932835814521443
281,0.9836717360271626,1.349260057988813,0.9976312899283604,0.933057895199205,0.5523698311783796
282,1.743369606926077,2.090129491188564,2.4469983366831594,2.2089238578211217,1.4293289758183545
283,2.2349095300037933,2.60471520878343,2.528925996067046,2.613571375415311,1.375752918964894
284,1.6237672831204288,1.9467267896128273,2.0678271232256953,2.228323866639397,1.847101564097812
285,3.0919841820862586,4.122414167013324,5.24930509184792,4.30876733387968,1.2394206993137167
286,3.3339592072612434,3.9353792140670905,4.450592346220089,4.116774616658424,2.094409249078091
287,4.124672178569632,4.384133183235411,5.227586069677653,4.356119416547948,2.6938432166464965
288,4.071417125184065,4.158652410491627,4.509140740055528,4.522183961319579,3.2262344196354604
289,1.80866761602367,2.630455531105572,3.153537707412552,2.8189082917528583,0.7522839651131371
290,0.4641671749932038,1.2494377936261258,1.2965473659752513,1.3781370525876246,0.386521027336238
291,2.1463617222384954,2.4381352374896075,2.4747622306375474,2.6521949980789277,0.95801434042401
292,2.871317013244578,3.6027940087111636,4.601254724199188,3.4291340689217695,2.5897611820786866
293,1.6243178712083852,2.3242591022682717,3.5848252393889344,2.981265168738074,1.0199175036318573
294,4.127885028054903,4.446770148665944,5.089664488963088,4.28847592465088,2.7296946552506225
295,3.167186741906968,3.0830118376454396,2.959420784963461,3.2535757373658374,3.080855189936668
296,-0.6733497562739118,-0.5179363869593505,-0.08991996543102793,-0.5308067938791498,-0.43309754527363986
297,1.3001713833663866,1.9977184312532024,3.518553456358148,2.183213010283297,0.5690753061587106
298,1.1171230082285175,1.3379900178153168,1.9495819701209685,1.7262696399820914,0.8917338983006112
299,0.6336919957380188,1.036958078632471,1.5511335166562472,1.6836578516548426,0.327375822346153
300,2.1443821051692193,2.7615308433375927,4.238073501671816,2.8769990279501245,1.48867126935818
301,1.003977384073841,1.0078687881084267,1.9173174244417774,1.3137250396576456,0.6525356749638039
302,3.144187649899523,3.04152488762954,2.9688043020797314,3.371370733792611,3.1015168341251598
303,1.9712505793397748,2.80925229074725,4.099750882529604,2.9616515700223105,0.9305413522152299
304,2.5826929109257764,3.07675613095252,3.5315331849717713,2.961357763472933,2.4148786252426966
305,2.4720106158536033,3.51603563641358,4.228578108591456,3.552869994638091,1.289346269489764
