date,RiskMetrics,Historical,F_Historical,MonteCarlo,GARCH,EGARCH,GJR_GARCH
2016-08-23,-0.009484892032977888,-0.017291455900000002,-0.008444326545009005,-0.009307088094054238,-0.009310661523271964,-0.009307153014245008,-0.01045044483548301
2016-08-24,-0.010240737917163777,-0.017291455900000002,-0.00820555262678017,-0.009048429571361842,-0.009071685935832382,-0.00900348949293307,-0.010238388780224802
2016-08-25,-0.00993846450470951,-0.017291455900000002,-0.009306619633564458,-0.010279165343096964,-0.010552942836259443,-0.010427487929767823,-0.012273013554971996
2016-08-26,-0.009772002133243323,-0.017291455900000002,-0.009266328057320944,-0.010199200866104183,-0.01014569350195528,-0.009713288268466671,-0.011860221658004561
2016-08-29,-0.010109803437529093,-0.017291455900000002,-0.009051653160038784,-0.009973777190693466,-0.010046801668971364,-0.009778308313922516,-0.011798240804333547
2016-08-30,-0.009846950577176146,-0.017291455900000002,-0.009728665577659095,-0.010684438637054018,-0.010438563535622886,-0.010395657388214402,-0.01151687703784723
2016-08-31,-0.00955829446825434,-0.01725842708,-0.009198726438786295,-0.010142176310004638,-0.010151250471558047,-0.010117988578279972,-0.011258884671008032
2016-09-01,-0.009295952766214395,-0.01725842708,-0.00891257690202016,-0.009827859431563368,-0.009819706102868643,-0.009675208344603286,-0.010965440393847378
2016-09-02,-0.009017161452817272,-0.01725842708,-0.008649641112751773,-0.00954238153774634,-0.009552039918083819,-0.009376190043335415,-0.010736340237532054
2016-09-06,-0.008843196182373067,-0.01725842708,-0.008404876875854244,-0.009269243607350989,-0.009220835581746975,-0.00870139760676242,-0.010432932256214627
2016-09-07,-0.008574961481592425,-0.01725842708,-0.008267949612744276,-0.00911131859792709,-0.009004183743803419,-0.008488244442275398,-0.010157709026989075
2016-09-08,-0.008318003095875647,-0.01725842708,-0.007925136157867009,-0.008744131769364534,-0.008719212791574959,-0.007941699841784253,-0.00989076138087097
2016-09-09,-0.013664181618214696,-0.01725842708,-0.00768931456439535,-0.008486201716117853,-0.008480873637485963,-0.007597873009195205,-0.009657165219353841
2016-09-12,-0.01452520348533515,-0.017291455900000002,-0.013894799159839055,-0.015331727707835793,-0.01605941359551999,-0.01285820780986319,-0.019569858995746744
2016-09-13,-0.01527567965801552,-0.017291455900000002,-0.015647327596113682,-0.017146430543418426,-0.016778658349498723,-0.014240240094560616,-0.018914753035739466
2016-09-14,-0.01482772506634467,-0.017291455900000002,-0.015666078001495044,-0.01724441090610099,-0.01768906415131493,-0.01574191878005401,-0.020426485285393384
2016-09-15,-0.014935231426054244,-0.017291455900000002,-0.015301590473468726,-0.01680395448390144,-0.01679681203733755,-0.014673802927008988,-0.01955800803778326
2016-09-16,-0.014506721590261293,-0.017291455900000002,-0.015352215147662397,-0.01683808491403892,-0.0166087239551174,-0.015037594652182408,-0.01880700468670856
2016-09-19,-0.014090758550149202,-0.017291455900000002,-0.014332307254403338,-0.015751586765097664,-0.01585067400321953,-0.014332423151460418,-0.01810233384775979
2016-09-20,-0.013669413310855623,-0.017291455900000002,-0.013766223630515396,-0.015119899581439677,-0.015096341686114635,-0.01345781665577737,-0.017374576069899443
2016-09-21,-0.01475579983604103,-0.017291455900000002,-0.013091034681386024,-0.014382652261435085,-0.01439218623782591,-0.012526939077561852,-0.016689478898932634
2016-09-22,-0.01452717304039847,-0.017291455900000002,-0.014647700317382335,-0.016048400964861244,-0.01566387135608213,-0.014173818948407267,-0.01623321945931598
2016-09-23,-0.014208137542898201,-0.017291455900000002,-0.013893513743220762,-0.01524963974888421,-0.015146377441094245,-0.013956303027908443,-0.015634981358163134
2016-09-26,-0.014171113519617121,-0.017291455900000002,-0.01316150211821958,-0.014474621739744155,-0.014664061241423386,-0.013747477616298081,-0.015360173728710505
2016-09-27,-0.013783922642118796,-0.017291455900000002,-0.013053977958985706,-0.014369313367611148,-0.014655871281860022,-0.014147178480753708,-0.015715660607923242
2016-09-28,-0.013368275913877454,-0.017291455900000002,-0.012767181570505383,-0.014026353223756739,-0.014001934808691859,-0.013382719018240525,-0.015128354016296905
2016-09-29,-0.014014679865901446,-0.017291455900000002,-0.012137605012581529,-0.01334248723435308,-0.013361484379267556,-0.012403448317848398,-0.014572574904739411
2016-09-30,-0.013757219351019747,-0.017291455900000002,-0.012741518703575384,-0.014046352544094608,-0.01447612410966506,-0.013794786583625063,-0.01634932811533362
2016-10-03,-0.01352885023876754,-0.017291455900000002,-0.012819037941488165,-0.014081962174692871,-0.013986852589371117,-0.013476195941314988,-0.01574350469102873
2016-10-04,-0.013628586042145889,-0.017291455900000002,-0.012250098229272916,-0.013490836464199591,-0.013705187495479032,-0.01346660870155594,-0.015596027254931803
2016-10-05,-0.013326076561947994,-0.017291455900000002,-0.012377666189377587,-0.013642822992375948,-0.01395292060454739,-0.014045133790224486,-0.01612196793048775
2016-10-06,-0.012940952639177189,-0.017291455900000002,-0.012285392994812286,-0.0135034214553597,-0.013429703815530675,-0.01353893728102721,-0.015520824430752976
2016-10-07,-0.013020702987837482,-0.017291455900000002,-0.01163433356359898,-0.012804186568031629,-0.012891128763674669,-0.01292600209488947,-0.015003328671925583
2016-10-10,-0.01345565804980781,-0.017291455900000002,-0.011682277613417995,-0.012875186438755633,-0.013147418872949658,-0.013463165439138674,-0.0154772275247483
2016-10-11,-0.013923899186780974,-0.017291455900000002,-0.012682504714639806,-0.013916821514120542,-0.013629707189479033,-0.014191584080444953,-0.014998656072576501
2016-10-12,-0.013500569011821147,-0.017291455900000002,-0.01273850663596542,-0.014046946011118637,-0.014441185015878072,-0.015192106526294775,-0.016347128681094024
2016-10-13,-0.013116730775629111,-0.01725842708,-0.012494112581264665,-0.013759673870784209,-0.013778148360338558,-0.014104677500697674,-0.015722493450569693
2016-10-14,-0.012796544923325338,-0.01725842708,-0.011989261023547578,-0.013202121570671741,-0.013171341795810221,-0.013257935359928941,-0.01513506692036107
2016-10-17,-0.01241068033003387,-0.01725842708,-0.011449986515347132,-0.012627891656561276,-0.012760826920594555,-0.01293546285529297,-0.01477708431246212
2016-10-18,-0.012133668843012384,-0.01725842708,-0.011074930285993646,-0.012205150324682659,-0.012210426675660179,-0.011996818079139075,-0.014244411107960445
2016-10-19,-0.011772012977641,-0.01725842708,-0.010779370221470831,-0.011873059499255746,-0.011798812175568975,-0.011611559826484135,-0.013750440998378348
2016-10-20,-0.012127931718577662,-0.01725842708,-0.010270742673573393,-0.011319648363207336,-0.011315749229765398,-0.010826120592860913,-0.013269851718050334
2016-10-21,-0.01189568675088147,-0.01725842708,-0.010663128785860444,-0.011782677431237272,-0.012094596111869959,-0.011834374850383361,-0.014367217423021123
2016-10-24,-0.01155943907868041,-0.017212496620000003,-0.010601036850962035,-0.01172506272384265,-0.011863064049261607,-0.01178759200978454,-0.014155471080685128
2016-10-25,-0.011212217640188009,-0.017212496620000003,-0.010302803155864364,-0.011389730079850493,-0.011449554691020403,-0.011343972773030397,-0.01373224891272941
2016-10-26,-0.010997725675534762,-0.017212496620000003,-0.009968876385967693,-0.011015055394108965,-0.01099418207301931,-0.010549505477487602,-0.013262500383413435
2016-10-27,-0.010666177906545742,-0.017212496620000003,-0.009687797157225909,-0.010719146375044493,-0.01083198310628319,-0.010561569256044333,-0.013113363069349376
2016-10-28,-0.010351546392133077,-0.017212496620000003,-0.009456973992411924,-0.0104509086776037,-0.010422454495836673,-0.009825590103985106,-0.012679156636084156
2016-10-31,-0.010048038711692638,-0.017212496620000003,-0.009105972428902856,-0.010069157780314482,-0.010084397998046803,-0.009426291355289192,-0.012306097416180342
2016-11-01,-0.010094959529177917,-0.017212496620000003,-0.008858631713321926,-0.009788710912804414,-0.009733323189557164,-0.008846188008629362,-0.011915943873378453
2016-11-02,-0.010137991893036869,-0.017212496620000003,-0.008928590131101748,-0.009885947813113763,-0.010047102852527877,-0.009409652468139252,-0.012307472871528984
2016-11-03,-0.009956133664161194,-0.017212496620000003,-0.009298518413848687,-0.010281308858834793,-0.01031645661106993,-0.00991824253810658,-0.012655567124614128
2016-11-04,-0.009652884890596947,-0.017212496620000003,-0.009244597175300113,-0.010204900162717792,-0.010067176525440286,-0.009719446191274942,-0.012261698885483228
2016-11-07,-0.013068133803344989,-0.017212496620000003,-0.008810743962471815,-0.009740453157919386,-0.009724763277898852,-0.009166899150105795,-0.011883313130290576
2016-11-08,-0.013034029122249647,-0.017212496620000003,-0.013462148655872757,-0.014788259374811642,-0.0141589344870826,-0.01246111320305723,-0.011945707249184236
2016-11-09,-0.013260925856663478,-0.017212496620000003,-0.012794900528540301,-0.014098677521779112,-0.013914807923852354,-0.012617903153532572,-0.011623946657239911
2016-11-10,-0.013207788770279985,-0.017212496620000003,-0.01295023448614429,-0.014262824078710178,-0.014020040556589213,-0.013148279060075459,-0.011354150707188305
2016-11-11,-0.012805580511692626,-0.017212496620000003,-0.012398567877386225,-0.013709166357169778,-0.013969334648145296,-0.013469825826369148,-0.01202366294270263
2016-11-14,-0.012457668180079689,-0.017212496620000003,-0.01205357064487435,-0.013308347460594278,-0.013347042357855648,-0.01262172552908092,-0.01166528633883976
2016-11-15,-0.012875883895992006,-0.017212496620000003,-0.011545533214174076,-0.012758107707522278,-0.012860737948773184,-0.012208519771093843,-0.011463646735987949
2016-11-16,-0.012550442347988253,-0.017208836419999998,-0.012332748693002365,-0.013575184760744813,-0.013279678733825533,-0.012958441412072225,-0.01122592128378275
2016-11-17,-0.012301644514483444,-0.017208836419999998,-0.01153444408872255,-0.012734352123396771,-0.012841773380323855,-0.012617759669181829,-0.011128992030579016
2016-11-18,-0.011930278183276244,-0.017208836419999998,-0.011353879140679986,-0.012513263620768142,-0.012427520876020387,-0.01227805580355287,-0.01083502491308048
2016-11-21,-0.011887955270886175,-0.017208836419999998,-0.010762049151295656,-0.011878268309953553,-0.01192894493577662,-0.01161750845469657,-0.010567351458223292
2016-11-22,-0.011533119116418576,-0.017208836419999998,-0.01087021156059521,-0.011972439421986399,-0.011813972302980778,-0.011728057994634658,-0.010330897472635837
2016-11-23,-0.011268630192624867,-0.017208836419999998,-0.010255575842269361,-0.011315328950159846,-0.011340942929553514,-0.010942714159809047,-0.010077492737535658
2016-11-25,-0.011340733345983872,-0.017208836419999998,-0.010001744321873389,-0.01102872976128361,-0.010976159873743563,-0.010586335103545936,-0.009846657573302105
2016-11-28,-0.011026648792795754,-0.0172015118,-0.010199317035958113,-0.01122903455622675,-0.01105275158189617,-0.010901052620653304,-0.009666439733209638
2016-11-29,-0.010691655697561423,-0.0172015118,-0.009662213377510394,-0.010653368375806958,-0.010653197635412056,-0.01033707535780634,-0.00945947862894773
2016-11-30,-0.011136060462763544,-0.0172015118,-0.009255416935485903,-0.010212227707625808,-0.010272996719089501,-0.009781152768378772,-0.009272301817199763
2016-12-01,-0.010851795614704021,-0.0172015118,-0.009822448503684548,-0.010858881654385106,-0.011199046871807086,-0.010859719460390094,-0.011094646930312256
2016-12-02,-0.010522020272825392,-0.0172015118,-0.009767392840466986,-0.010776592336950021,-0.010893729859443407,-0.01062106718162173,-0.010952528464265494
2016-12-05,-0.010203405100810154,-0.0172015118,-0.00948703227818888,-0.010459496436310757,-0.010497176323328678,-0.01004024176167114,-0.01066709496487986
2016-12-06,-0.010070176395261338,-0.0172015118,-0.009150393777664214,-0.01009196452302938,-0.010136264862932112,-0.00953291153084657,-0.010406101074919568
2016-12-07,-0.010470068591178217,-0.0171829112,-0.00915539728949215,-0.010079863345738883,-0.009959087710956015,-0.00947700294805361,-0.010158962222483588
2016-12-08,-0.010301664926264286,-0.0171829112,-0.00976825721920666,-0.010734141042800469,-0.010475891960138636,-0.01020139742408687,-0.00997946478513947
2016-12-09,-0.010393732533021748,-0.0171829112,-0.009402909656991866,-0.010348818064209475,-0.010243115466234696,-0.01004081365169121,-0.00975903069921264
2016-12-12,-0.010196232392737302,-0.0171829112,-0.009573949928516484,-0.010528222589185648,-0.010344442627236999,-0.010334345086008188,-0.009579360646493841
2016-12-13,-0.010258757908541562,-0.01717045372,-0.009245930606274,-0.01017863522364366,-0.010083102465877814,-0.010085060499759884,-0.00938037497545177
2016-12-14,-0.010893184887095014,-0.01717045372,-0.009384054873259925,-0.010322644551470335,-0.010156104714197749,-0.01032406868038232,-0.009225326461429166
2016-12-15,-0.010989095109553064,-0.01717045372,-0.009928217299098133,-0.010969522510156007,-0.011317382646627258,-0.011503002057189545,-0.01139049256815024
2016-12-16,-0.010667820073018107,-0.01717045372,-0.010482988313897674,-0.011526835397253134,-0.011349743882452327,-0.011724539500731178,-0.011097739169301244
2016-12-19,-0.010344398023883232,-0.01717045372,-0.00986511539332172,-0.010875347685691594,-0.010951434790777632,-0.011202149491447414,-0.010840970549826518
2016-12-20,-0.010148574539514716,-0.01717045372,-0.009554987816918695,-0.01052527427256324,-0.010539172298488716,-0.010463884775301163,-0.010554644717277389
2016-12-21,-0.00985359409872709,-0.01717045372,-0.009408569678658829,-0.01035317172204503,-0.010263754402752023,-0.010204756202065358,-0.01029306785505368
2016-12-22,-0.009599759240995143,-0.01717045372,-0.008976277909968477,-0.009894823523500356,-0.009952534620057301,-0.009810117624364368,-0.010095649307929081
2016-12-23,-0.009311220518612056,-0.0171367529,-0.008796727033133011,-0.009701904065487632,-0.00964478398412718,-0.009378127966453669,-0.009860547347712571
2016-12-27,-0.009029712871219528,-0.017111966200000002,-0.008468683230241534,-0.009352615997179115,-0.00933070991333122,-0.008755096011884256,-0.009635797807023245
2016-12-28,-0.00956604706572148,-0.017111966200000002,-0.008216544446402725,-0.009070811912043031,-0.009041874573075813,-0.008207147524774366,-0.009425680747546319
2016-12-29,-0.009382961756524668,-0.017111966200000002,-0.008843266896514159,-0.009788127346307327,-0.010063817681701465,-0.009329550550653418,-0.011009861478132741
2016-12-30,-0.009136733888952121,-0.017111966200000002,-0.009006800101462731,-0.00992827036890409,-0.009809275179399215,-0.009116453852816914,-0.010718888999190114
2017-01-03,-0.009042813120599378,-0.017111966200000002,-0.00863687542843353,-0.009537667232042267,-0.009582139767275899,-0.00893124420832591,-0.010551356607100666
2017-01-04,-0.009078202470513396,-0.017111966200000002,-0.008711911662748366,-0.009600628592566255,-0.0094464149685131,-0.008899642941323086,-0.010299359905620996
2017-01-05,-0.008805512076193445,-0.017111966200000002,-0.008765975090987923,-0.009655857061297972,-0.009466030188741885,-0.009080180071292146,-0.010072725396477128
2017-01-06,-0.008825551197755934,-0.017111966200000002,-0.008325957792425351,-0.009191681000140612,-0.00919229851891135,-0.00867784681681632,-0.009864393719097319
2017-01-09,-0.009109272711942366,-0.017111966200000002,-0.008517625730567649,-0.009384563822219099,-0.009204298580867066,-0.008831173935212131,-0.009665582454647862
2017-01-10,-0.00884400361583296,-0.017111966200000002,-0.008672630893153812,-0.009591799997037678,-0.009809978568935918,-0.009580396791890766,-0.01064291870496443
2017-01-11,-0.008613501830899777,-0.01709287342,-0.00866197021473902,-0.0095533668596339,-0.009484697225258739,-0.008993813775044886,-0.010369066534709419
2017-01-12,-0.008361145066760407,-0.01709287342,-0.008430389539016332,-0.009297025797164708,-0.009205841729689412,-0.008584053713381674,-0.010126431759563705
2017-01-13,-0.008130975687438344,-0.01709287342,-0.008134912178727027,-0.008979524086977839,-0.008968423212092515,-0.008275172039194048,-0.009933884985324656
2017-01-17,-0.007885228450667196,-0.01709287342,-0.00798673758380226,-0.008809673326087602,-0.00871844131373776,-0.007849140539077905,-0.00971854174111853
2017-01-18,-0.007802897732013424,-0.01709287342,-0.007731105980593943,-0.008533141078299982,-0.008480935737475426,-0.007376122278200581,-0.00951597809875766
2017-01-19,-0.0076049627588104214,-0.01709287342,-0.007745117944981214,-0.008527378965331466,-0.00839135668113082,-0.007369353805215327,-0.00933149733969738
2017-01-20,-0.007821053580100528,-0.01706047016,-0.007470679458219304,-0.008252684740080835,-0.008277851088623516,-0.007293576395902783,-0.009253337221039437
2017-01-23,-0.007958188890412402,-0.01694319062,-0.007927105237414286,-0.008764975649866719,-0.0085175003204177,-0.00771215302957289,-0.009060875304429422
2017-01-24,-0.00791968438040917,-0.01694319062,-0.007894065765466968,-0.008767941071611189,-0.00890205430532974,-0.00827360339803731,-0.009686038183669046
2017-01-25,-0.00826700288410064,-0.01694319062,-0.008125388254344662,-0.00899030425125975,-0.00882281572131489,-0.008284553943585788,-0.009497855012186657
2017-01-26,-0.008109470862370004,-0.01694319062,-0.00854765087558197,-0.009442753141792892,-0.009180142597086799,-0.008813379541487292,-0.009343703176768001
2017-01-27,-0.007890694811192213,-0.01694319062,-0.008148515519389046,-0.009033628848743811,-0.009088995708876122,-0.008804133106895824,-0.009395631845870467
2017-01-30,-0.00790835114348139,-0.01690015088,-0.008015813863928757,-0.008899264196775244,-0.008892193634228298,-0.008572351466394783,-0.009289828626387418
2017-01-31,-0.008042762276472,-0.01690015088,-0.008016462179553381,-0.008894274171740336,-0.009048641317960878,-0.008876339024928523,-0.009657766920448504
2017-02-01,-0.007813394315497555,-0.01690015088,-0.008466933802546971,-0.009332527946696634,-0.009137375994650636,-0.009093265671746627,-0.009474994205590429
2017-02-02,-0.007682167437234552,-0.01690015088,-0.008027910773020829,-0.008868220228752824,-0.008859790601919337,-0.008548581945982662,-0.0092818405695425
2017-02-03,-0.007869885334213993,-0.01685717276,-0.007951926003095213,-0.008791922023881278,-0.008679713638561378,-0.008338530673552124,-0.009098985571038661
2017-02-06,-0.007765535167425589,-0.01685717276,-0.00819056371319341,-0.009045383135743098,-0.008847878064616852,-0.008643402759305974,-0.00896031527490954
2017-02-07,-0.0075671805067071655,-0.01683560346,-0.007862326822093044,-0.00872281370630153,-0.008839323509927432,-0.008724858847795646,-0.0091124393352104
2017-02-08,-0.007340922661425847,-0.01683560346,-0.007818902262073563,-0.008656862984908434,-0.008605184194542558,-0.00831149628035674,-0.008949238246273424
2017-02-09,-0.007243346507170545,-0.01683560346,-0.0075419371890999235,-0.008361018645967016,-0.00839083637174258,-0.007955873540854108,-0.008811043700504964
2017-02-10,-0.007326506850222753,-0.01683560346,-0.007564204418115744,-0.008369456175755975,-0.00826256320297139,-0.007818602577142316,-0.008665102274570912
2017-02-13,-0.007211837067809277,-0.01683560346,-0.007688656076375908,-0.008496654009725685,-0.008326325349217888,-0.007981428073582597,-0.008542843399810124
2017-02-14,-0.007041838915926844,-0.01683560346,-0.007490373192345583,-0.00828607477285372,-0.008184858500208596,-0.007799975285887113,-0.008415318518199086
2017-02-15,-0.007750932725770747,-0.01683560346,-0.0072869875067077166,-0.008066788087706384,-0.008004240895476454,-0.007478295785670067,-0.008294509576164597
2017-02-16,-0.007646352629591284,-0.01683560346,-0.008214598841069206,-0.009063687024091785,-0.008782128439050364,-0.00833393730725414,-0.008252599908580323
2017-02-17,-0.008646619609288907,-0.01683560346,-0.007884326641983888,-0.008719682332492422,-0.008625207184269254,-0.008181747885549335,-0.008145566543063955
2017-02-21,-0.008910471287359334,-0.01683560346,-0.009120178375902703,-0.010053781508984214,-0.009731537352167738,-0.009311128623098896,-0.008147221683301464
2017-02-22,-0.008646355967927781,-0.01683560346,-0.00920262708384616,-0.01015457199771299,-0.009940911533376342,-0.009722668202654466,-0.008092254239544077
2017-02-23,-0.008563390057837955,-0.01683560346,-0.008627163009382014,-0.00954936752229313,-0.009624663383832138,-0.009293098232102035,-0.008032427980143045
2017-02-24,-0.00884930863540409,-0.01683560346,-0.00865250358364807,-0.00955964891209571,-0.00945783142793761,-0.009198633875212687,-0.007951372231656059
2017-02-27,-0.008924302352059117,-0.01683560346,-0.008999259896495276,-0.00992702074533558,-0.009718505635870865,-0.009633053921259016,-0.007919438712182475
2017-02-28,-0.00865243441436624,-0.01683560346,-0.008748780562408888,-0.00969848973455859,-0.009955574983192104,-0.010045696909185713,-0.008774033845177494
2017-03-01,-0.010224472724761862,-0.01683560346,-0.008636677225502815,-0.009556054371125899,-0.00961139743076858,-0.009454630304144633,-0.008629132069691788
2017-03-02,-0.009913578918626922,-0.01683560346,-0.010764758273794122,-0.011845551245380814,-0.011429824557805305,-0.011096657655054125,-0.0087010396260723
2017-03-03,-0.009627779822549242,-0.01677994856,-0.009917995840357529,-0.010963146872090889,-0.010991675508280167,-0.010380766027135349,-0.008639893305656727
2017-03-06,-0.0095188861126512,-0.01677994856,-0.009551870655152936,-0.010558217970392417,-0.010551456487587152,-0.009730356170935745,-0.008478123952066754
2017-03-07,-0.009483690158875862,-0.01677994856,-0.009288862668266453,-0.010290540869437061,-0.010485262805760526,-0.009895695868303338,-0.008900312889598652
2017-03-08,-0.009467032255245828,-0.01677994856,-0.009303354166772871,-0.010309075659173198,-0.010526193058442873,-0.010177295121636966,-0.009438165445156488
2017-03-09,-0.009194886739459814,-0.01677994856,-0.009350718639416153,-0.010363439108592578,-0.010588422370485358,-0.010457047723743937,-0.009940067772600402
2017-03-10,-0.009141750900904726,-0.01677994856,-0.009168185402848509,-0.010150044864134941,-0.010235851691542302,-0.010037826388321009,-0.00975592372967598
2017-03-13,-0.008872276815777574,-0.01677994856,-0.009230615439419929,-0.010197742967707693,-0.010078086211585265,-0.009993749994916881,-0.009550802941548336
2017-03-14,-0.008866468164415546,-0.01677994856,-0.008727479701569296,-0.009665422442798274,-0.009747697002012022,-0.009553809005808456,-0.00937331458959714
2017-03-15,-0.009335558560081923,-0.01677994856,-0.008688742953577942,-0.009636799547740762,-0.009862676907625358,-0.009843382284229617,-0.009824955739974483
2017-03-16,-0.00934353856746823,-0.01677994856,-0.009597660885774587,-0.010584601713914624,-0.010322474551924388,-0.010467058044864305,-0.00965777475014412
2017-03-17,-0.009063266081324961,-0.01677994856,-0.0091931062705881,-0.01018975660394773,-0.010429333763703254,-0.010743782218960905,-0.010164106053042136
2017-03-20,-0.008966302574477551,-0.01677994856,-0.009044993749943532,-0.010005964989096148,-0.010061839088070932,-0.0101996838067081,-0.009936631190797327
2017-03-21,-0.009423674386385295,-0.01677994856,-0.008902866056478952,-0.009857018246979373,-0.010021837520616002,-0.010286533205572946,-0.010145881358069504
2017-03-22,-0.009149875574193231,-0.01677994856,-0.009408721262553824,-0.010431226223801614,-0.010767672394422664,-0.011130260663018577,-0.011454094362785236
2017-03-23,-0.008871272392678358,-0.01677994856,-0.009382744132639358,-0.010368501666471922,-0.010353817236685122,-0.010406916912863334,-0.011117423095770579
2017-03-24,-0.008618823830028478,-0.01677994856,-0.008992070119409942,-0.009943763727085454,-0.009975292638787372,-0.009803483081647473,-0.010805074843944605
2017-03-27,-0.008396535743742434,-0.01677994856,-0.008674002526409116,-0.009599495718253569,-0.009673370502716341,-0.00943981737473558,-0.01056938771915085
2017-03-28,-0.008266302324405788,-0.01677994856,-0.008441468703041749,-0.009345201806394782,-0.009437084971609925,-0.009208596615977291,-0.010400393436767429
2017-03-29,-0.008223853196593531,-0.01677994856,-0.008447918573258242,-0.009329971546866885,-0.009223140685564207,-0.009001958005055478,-0.010135536927734884
2017-03-30,-0.008044028832255017,-0.01677994856,-0.008232591200140731,-0.009120793469613052,-0.009292190520543402,-0.009210919245185464,-0.01034888776709035
2017-03-31,-0.007907477730434403,-0.01677994856,-0.008158552490826908,-0.00903355714546859,-0.009142788512533298,-0.00909703207993797,-0.010264394050080429
2017-04-03,-0.007675653101329241,-0.01677994856,-0.008066717367725181,-0.008933915538964207,-0.009059628571334449,-0.009080930287540395,-0.010254056431930433
2017-04-04,-0.007489747805957407,-0.01677994856,-0.007956092653406374,-0.008796195123775134,-0.008773496701537473,-0.008479422798398367,-0.009993675505271
2017-04-05,-0.007266042824066241,-0.01677994856,-0.007778273193048263,-0.008596675007612358,-0.008532095994455938,-0.00809509714187638,-0.009754263135558569
2017-04-06,-0.007169194446982962,-0.01677994856,-0.007484846140223721,-0.008283929206630975,-0.008312643748877403,-0.007738387194587348,-0.009548920319409349
2017-04-07,-0.007058153994970976,-0.01677994856,-0.007501171296963003,-0.008288480924425428,-0.008180554362497606,-0.007599982587745735,-0.009341059810618467
2017-04-10,-0.006846302083969966,-0.01677994856,-0.0073658428895766,-0.008140556828843848,-0.00804287192427744,-0.007433580158055023,-0.009145354177330596
2017-04-11,-0.006674410067780427,-0.01677994856,-0.007077101100165933,-0.007825340658886027,-0.007840626303671293,-0.0069600407792793405,-0.008954348029498125
2017-04-12,-0.0066517968164414906,-0.01673975612,-0.006920806127930996,-0.0076746425801235245,-0.007750204052028929,-0.0068769934754013854,-0.008880875958626295
2017-04-13,-0.006792466010552869,-0.01673975612,-0.006986353513360534,-0.007754128203029993,-0.00790066228227616,-0.007153155534879512,-0.009098070145310005
2017-04-17,-0.006585540132308439,-0.01673975612,-0.0072631961256842585,-0.008063824523688775,-0.008269175706378936,-0.007665107655941186,-0.009589546191182685
2017-04-18,-0.006888698561197177,-0.01673975612,-0.0072414576880151255,-0.008022040486876643,-0.008050227531410664,-0.0072449894906119585,-0.009370157275024917
2017-04-19,-0.006679090591766695,-0.01673975612,-0.0076970401446485,-0.0085027610257826,-0.008332094418446232,-0.007688594011232949,-0.009204739965831358
2017-04-20,-0.00653322522586561,-0.01673975612,-0.007282956451228216,-0.008068709344211184,-0.008103988675099897,-0.007243497040142531,-0.009012619919438188
2017-04-21,-0.0063346849441896155,-0.01673975612,-0.007139003760204623,-0.007915782078620459,-0.00801850577017766,-0.00720466344257512,-0.008973348367218395
2017-04-24,-0.006288123661543349,-0.01673975612,-0.0070332347840026295,-0.007791956100128267,-0.00781619075925099,-0.006788806950809168,-0.008795546421444998
2017-04-25,-0.006245442903817097,-0.01673975612,-0.006988810079570483,-0.007753897636779454,-0.007891046076429244,-0.006988424895098083,-0.008937907784108742
2017-04-26,-0.006213636434013037,-0.01673975612,-0.0071439438319994015,-0.007897844463187056,-0.007803116019266798,-0.006933128052287454,-0.008771716373256662
2017-04-27,-0.006245087988373453,-0.016724264540000002,-0.007092406174664409,-0.007842694163195253,-0.007732603776967954,-0.00689937409239822,-0.008618413126926865
2017-04-28,-0.008197877029646191,-0.016724264540000002,-0.0070074964820713865,-0.007774606286194713,-0.00791810223455512,-0.007216090233012928,-0.008912797372781339
2017-05-01,-0.00825116022620928,-0.016724264540000002,-0.009534625989559422,-0.01049208721216519,-0.010057610585408843,-0.00905753301287075,-0.008955370971650372
2017-05-02,-0.008027792880511522,-0.016724264540000002,-0.008983640305790604,-0.009951276591764988,-0.010160225877589293,-0.009429113811117596,-0.00951322056743155
2017-05-03,-0.007823460162787949,-0.016724264540000002,-0.008822418383535176,-0.009762258828785344,-0.009841375059636136,-0.009126267653868085,-0.009384953452222912
2017-05-04,-0.007700101803574042,-0.016724264540000002,-0.008575517368313005,-0.009488836134177298,-0.00957005174275676,-0.008899200751199952,-0.009296239228141226
2017-05-05,-0.007826712532390628,-0.016724264540000002,-0.008417383196793032,-0.009319488392380493,-0.009440920760726251,-0.008906892313394572,-0.009378060998723252
2017-05-08,-0.007726770175484121,-0.016708968220000002,-0.008750649062751538,-0.00965751476285066,-0.009454218558998225,-0.009103745445295328,-0.009211721639085903
2017-05-09,-0.007588973244954012,-0.016708968220000002,-0.008457568783162046,-0.009344293812768053,-0.009227723551787331,-0.008903971888623739,-0.009022993366992641
2017-05-10,-0.007408580343265305,-0.016708968220000002,-0.00813145930622974,-0.009006707897970626,-0.009104280954052734,-0.008865444939481366,-0.009090470953220612
2017-05-11,-0.007214779531043411,-0.016708968220000002,-0.007989184116591556,-0.00884779762397785,-0.008915448061860409,-0.008687224826582227,-0.009041592808554528
2017-05-12,-0.007099449742588385,-0.016708968220000002,-0.007865068521709005,-0.008699283194240114,-0.008639769292077902,-0.008217800331384539,-0.008858158938311097
2017-05-15,-0.006975075265419665,-0.016708968220000002,-0.007741864735936965,-0.00855744668298149,-0.008448429564912723,-0.007998892956569923,-0.008693750779485606
