date,RiskMetrics,F_Historical,MonteCarlo,GARCH,FIGARCH,EGARCH,TARCH,GJR_GARCH
2016-09-01,-0.009295952766214395,-0.008912453440064584,-0.009827745846631413,-0.009819741697464983,-0.010104343655228864,-0.009675214355478284,-0.011728804433978383,-0.0109654009125399
2016-09-02,-0.009017161452817272,-0.008649199877562866,-0.009541937040389675,-0.00955197661234155,-0.009712738236998357,-0.00937624880462306,-0.011614839359173935,-0.010736365923241722
2016-09-06,-0.008843196182373067,-0.008422419417030409,-0.00928679627550706,-0.009220970045042541,-0.009234139927046232,-0.008701463036401484,-0.01102559895377059,-0.010432937471055947
2016-09-07,-0.008574961481592425,-0.00826829070217914,-0.009111656844018249,-0.009004120691795889,-0.008933155690526783,-0.008488260530110323,-0.010549624242303443,-0.010157663302525577
2016-09-08,-0.008318003095875647,-0.00792651800066461,-0.008745511263085677,-0.008719156448419085,-0.008559108972229295,-0.00794167020424503,-0.010032581242011103,-0.009890610321685549
2016-09-09,-0.013664181618214696,-0.007688962507083607,-0.008485844277210513,-0.008480802763426314,-0.008281296458179726,-0.007597850474255682,-0.009745775545526107,-0.009657235134282623
2016-09-12,-0.01452520348533515,-0.013890905057777712,-0.015327858695066482,-0.016059678873768825,-0.017117656445262426,-0.012857662044364983,-0.015735701674646142,-0.01957023277083741
2016-09-13,-0.01527567965801552,-0.01564701337741238,-0.017146094252373914,-0.01677840099371773,-0.017967768004480335,-0.014240466772245311,-0.0151522043249946,-0.01891505610120369
2016-09-14,-0.01482772506634467,-0.015656966863195093,-0.017235292541946064,-0.01768898100469478,-0.019393985383988805,-0.01574188990492725,-0.01775062914830354,-0.0204265503400279
2016-09-15,-0.014935231426054244,-0.015309436056199426,-0.01681178415061058,-0.016796632570632655,-0.018334001857456823,-0.01467403062739153,-0.01671451749907971,-0.019558102026658995
2016-09-16,-0.014506721590261293,-0.015351932436825526,-0.016837781914469822,-0.01660849453931798,-0.017919704909374605,-0.015037684974960061,-0.015917792140466906,-0.018807160307600112
2016-09-19,-0.014090758550149202,-0.014331330181202298,-0.015750596649845974,-0.01585051130920593,-0.01655554910466987,-0.014332479478730193,-0.015567059298090564,-0.018102510249874724
2016-09-20,-0.013669413310855623,-0.0137684069161176,-0.015122074689968366,-0.015096244166766389,-0.015234514462334684,-0.013457860311795829,-0.014714364844411779,-0.01737487643850268
2016-09-21,-0.01475579983604103,-0.013090247830197632,-0.01438185747852335,-0.014392098099211811,-0.014099774039039187,-0.012526832468596134,-0.013924084647158793,-0.016689672185621677
2016-09-22,-0.01452717304039847,-0.014647823476696107,-0.016048522725295136,-0.01566385757164372,-0.015519332166268142,-0.014173764746861469,-0.013477550724809535,-0.016233376639211285
2016-09-23,-0.014208137542898201,-0.013892407208410753,-0.015248522501471323,-0.01514626397586504,-0.014650184017253823,-0.013956306389846832,-0.012862941908982479,-0.015635199450827943
2016-09-26,-0.014171113519617121,-0.013161400322461301,-0.014474512021288743,-0.014663976790440906,-0.01422726324526112,-0.013747521194047048,-0.013316409052689507,-0.015360252782625417
2016-09-27,-0.013783922642118796,-0.013053221990933882,-0.01436855091158067,-0.0146558001510814,-0.014235762054234661,-0.014147081370457368,-0.014547199801113906,-0.015715507195309085
2016-09-28,-0.013368275913877454,-0.01276704662934373,-0.014026212058412098,-0.01400186254026477,-0.01335997038725704,-0.013382664736542125,-0.013785991140509381,-0.015128422494617487
2016-09-29,-0.014014679865901446,-0.01212913991262404,-0.01333401766148103,-0.013361402955580807,-0.012590500224563107,-0.012403399831605422,-0.01306021570681203,-0.014572530003822864
2016-09-30,-0.013757219351019747,-0.012748669874008044,-0.014053505401486614,-0.014476144455154378,-0.01403470540941816,-0.013794838981559343,-0.015423657080675501,-0.016349413749874288
2016-10-03,-0.01352885023876754,-0.01281838967542837,-0.01408132084029208,-0.01398693221353792,-0.01338745395136392,-0.013476099810680668,-0.01465522330007327,-0.015743662491155868
2016-10-04,-0.013628586042145889,-0.012250798687740927,-0.013491542837825965,-0.013705255576247605,-0.013262401519566055,-0.01346670657871303,-0.015187867035903647,-0.01559608464458913
2016-10-05,-0.013326076561947994,-0.012375099778835351,-0.013640262224411495,-0.013952988362998048,-0.013615287008485428,-0.01404518479031179,-0.01647725581505471,-0.01612221369935418
2016-10-06,-0.012940952639177189,-0.012323713716746185,-0.013541747406156232,-0.013429762787374804,-0.012974777227045854,-0.013538959978818056,-0.015608394993073666,-0.015520897088584572
2016-10-07,-0.013020702987837482,-0.011634405427390328,-0.01280426223434132,-0.012891174679919485,-0.012376968078721512,-0.012926054248865521,-0.015217059179867046,-0.015003614185041718
2016-10-10,-0.01345565804980781,-0.011681928454421852,-0.012874840578364707,-0.013147459182873314,-0.01268825873395359,-0.013463224440935328,-0.016370289669517143,-0.015477318423299094
2016-10-11,-0.013923899186780974,-0.012684665584485623,-0.013918986881966144,-0.013629760630816695,-0.013295122111786899,-0.014191617897167202,-0.015642885544203414,-0.014998557490275679
2016-10-12,-0.013500569011821147,-0.012739203431154882,-0.014047646664830242,-0.014441234300217149,-0.014393297742246498,-0.015192142659129817,-0.017548515815884777,-0.016347229359200063
2016-10-13,-0.013116730775629111,-0.012493494443292785,-0.013759060438709527,-0.013778204091739276,-0.013684680127340174,-0.014104757703747643,-0.016541919438685153,-0.0157223677101995
2016-10-14,-0.012796544923325338,-0.011987941071656318,-0.013200806182667023,-0.013171394799081556,-0.013066624129855646,-0.0132579872731637,-0.01563705271048914,-0.015135243444757293
2016-10-17,-0.01241068033003387,-0.01145800876560072,-0.01263591751800563,-0.012760868689072816,-0.012463265462159161,-0.012935483075733188,-0.01562953611534938,-0.014777352338958712
2016-10-18,-0.012133668843012384,-0.011075134773239318,-0.012205356546908411,-0.012210451855807913,-0.011668826599248238,-0.011996822640831304,-0.014782660921334005,-0.014244321207809756
2016-10-19,-0.011772012977641,-0.01077967139428823,-0.01187336126242617,-0.011798826638310458,-0.01112540594672234,-0.011611635120700438,-0.01405329292190584,-0.01375044292915853
2016-10-20,-0.012127931718577662,-0.010270619069881103,-0.011319524486973931,-0.011315755283289331,-0.010510564328751798,-0.010826120601568583,-0.013295108145702856,-0.013269712741327978
2016-10-21,-0.01189568675088147,-0.010659207199523789,-0.011778755868605693,-0.012094603973473379,-0.011582228173912214,-0.0118343513006382,-0.0149644882628562,-0.014367099382321008
2016-10-24,-0.01155943907868041,-0.01060091616214116,-0.011724940864538368,-0.01186305693997676,-0.011391202192192418,-0.011787578415729956,-0.015173971842771068,-0.01415536135560426
2016-10-25,-0.011212217640188009,-0.010304317649054722,-0.011391243433601237,-0.011449550438075504,-0.011083231874458848,-0.011343962603204453,-0.01483204266096027,-0.013732176378257613
2016-10-26,-0.010997725675534762,-0.009968732373901674,-0.011014910229211455,-0.010994180073108666,-0.010593863929210351,-0.010549488792285254,-0.014039619854094751,-0.013262496899393003
2016-10-27,-0.010666177906545742,-0.009687738671022237,-0.010719086521556067,-0.010831976924654502,-0.010411258001157607,-0.010561614415979134,-0.014271976116404279,-0.013113414730576764
2016-10-28,-0.010351546392133077,-0.009457050608393731,-0.010450983357690857,-0.01042244245499488,-0.009920570082904126,-0.009825606492333385,-0.013505483681877626,-0.01267916590306252
2016-10-31,-0.010048038711692638,-0.009102564520988241,-0.01006572864312667,-0.010084164589911833,-0.00956102211292143,-0.009426265107004663,-0.013113305761754405,-0.012306171033224478
2016-11-01,-0.010094959529177917,-0.008858306406581156,-0.009788368410559254,-0.009733138685924823,-0.00918065469522188,-0.008846217478478332,-0.012417211947079742,-0.011916062401831256
2016-11-02,-0.010137991893036869,-0.008928316933367037,-0.009885654232552986,-0.010046878478050166,-0.009653067793325882,-0.00940958824473103,-0.013288094255249473,-0.012307497840222892
2016-11-03,-0.009956133664161194,-0.009172015873108631,-0.010154801221487507,-0.010316416411011664,-0.010113025713397887,-0.009918236838576996,-0.014148465848286992,-0.012655598406748035
2016-11-04,-0.009652884890596947,-0.00924427625786084,-0.010204574127155334,-0.010067138454118014,-0.009979007867919196,-0.009719421736188201,-0.013474919036384701,-0.012261666995018962
2016-11-07,-0.013068133803344989,-0.008810510954502356,-0.009740197652681954,-0.00972451519259344,-0.009643434948897316,-0.009166950259658233,-0.012874966028159294,-0.01188328131505385
2016-11-08,-0.013034029122249647,-0.013462133789695775,-0.014788247813621066,-0.014158970312456968,-0.014759137489855823,-0.012461046398729688,-0.012635654970762335,-0.011945717725369344
2016-11-09,-0.013260925856663478,-0.01279522008073513,-0.014098999242238001,-0.013914829356619555,-0.014951457109735368,-0.012617738400203015,-0.012108804006086217,-0.011623900491979472
2016-11-10,-0.013207788770279985,-0.012953747492084595,-0.014266337815439775,-0.01402004749355948,-0.015187522459155322,-0.013148292871934702,-0.011649765039615876,-0.01135428010189012
2016-11-11,-0.012805580511692626,-0.012402067857485786,-0.013712656611349596,-0.013969235916703458,-0.014869497816098129,-0.013469823442162672,-0.012813310421792502,-0.01202369780458512
2016-11-14,-0.012457668180079689,-0.012054443663285208,-0.01330923034148762,-0.013347152566726573,-0.013840345785701516,-0.012621808366320252,-0.01227983736679966,-0.011665263309693152
2016-11-15,-0.012875883895992006,-0.011545425527963284,-0.01275800348377691,-0.01286077774149501,-0.012871883079003079,-0.01220857371111357,-0.012308885112098569,-0.01146354960894994
2016-11-16,-0.012550442347988253,-0.012324506574546546,-0.013566939999277881,-0.013279651155312634,-0.013075526639763269,-0.012958538541992946,-0.011845188833656041,-0.011225976435044846
2016-11-17,-0.012301644514483444,-0.01153414396597384,-0.012734050230638432,-0.012841759812042663,-0.012516413132840229,-0.012617902425164713,-0.012048639266511329,-0.01112897143101628
2016-11-18,-0.011930278183276244,-0.011366837770072576,-0.012526219983335769,-0.012427485201196338,-0.01197858689569725,-0.01227801062284323,-0.011525421991850597,-0.01083500974094276
2016-11-21,-0.011887955270886175,-0.010762317673071044,-0.011878534520999467,-0.011928916175170836,-0.01126755344458211,-0.011617468403561329,-0.01120424318043243,-0.01056733837957916
2016-11-22,-0.011533119116418576,-0.010865198280946098,-0.011967421074262102,-0.011813906117711851,-0.011089473383014473,-0.01172801769707853,-0.010769050890505484,-0.010330763006586077
2016-11-23,-0.011268630192624867,-0.010256978183898736,-0.011316725752379898,-0.011340870704700558,-0.01054222758630653,-0.01094266820094351,-0.010292740890698053,-0.010077528600481157
2016-11-25,-0.011340733345983872,-0.010036185453326074,-0.011063163663375494,-0.010976083593518163,-0.010122610625651653,-0.010586295702536386,-0.009877099534144977,-0.00984657794293733
2016-11-28,-0.011026648792795754,-0.010199052256592952,-0.011228761722157646,-0.011052667958044222,-0.010293758088356624,-0.01090106371115733,-0.009541162985423962,-0.009666357197786885
2016-11-29,-0.010691655697561423,-0.00966215847957131,-0.01065330611961199,-0.010653120673769346,-0.009948979433631993,-0.010336988066025512,-0.009162491482191748,-0.009459404520739971
2016-11-30,-0.011136060462763544,-0.009254286918173033,-0.010211089472482783,-0.010272907563275006,-0.009584543475359454,-0.009781038221757462,-0.008932101987657835,-0.009272158832553959
2016-12-01,-0.010851795614704021,-0.009821429751509708,-0.010857860453190715,-0.011199007793642971,-0.010796854878210483,-0.010859658455402724,-0.010883215359189657,-0.011094576916358727
2016-12-02,-0.010522020272825392,-0.009769507637215888,-0.01077870420992652,-0.010893688297687415,-0.010666558990060224,-0.0106210208732542,-0.011050102365828521,-0.01095257964821519
2016-12-05,-0.010203405100810154,-0.009486785662724906,-0.010459240451055708,-0.010497076528511427,-0.010300492687078373,-0.010040216375637035,-0.010679652417355648,-0.0106669957191953
2016-12-06,-0.010070176395261338,-0.009149605716665512,-0.010091167053624108,-0.01013616365168665,-0.00981013881527449,-0.009532884170359735,-0.010375222997299746,-0.010405996724045899
2016-12-07,-0.010470068591178217,-0.009151981084298532,-0.010076432872936926,-0.00995892796816748,-0.0095599794496701,-0.009477017731885811,-0.009961992514676676,-0.010158957020786187
2016-12-08,-0.010301664926264286,-0.009763896910199599,-0.010729770375327559,-0.010475779090568113,-0.010189656788226585,-0.010201383582810423,-0.0096444639470834,-0.009979467855407936
2016-12-09,-0.010393732533021748,-0.00940150139729499,-0.010347414064598222,-0.010243171467896958,-0.010051651777776189,-0.010040737016181375,-0.009284984635507199,-0.009759067092400337
2016-12-12,-0.010196232392737302,-0.009569994643877346,-0.01052425729767258,-0.010344333584903923,-0.010232573432747081,-0.010334330107681639,-0.008989912599657698,-0.009579195810484836
2016-12-13,-0.010258757908541562,-0.009248728370237947,-0.010181436957843067,-0.010083159590524636,-0.009954584587667724,-0.010084961186018888,-0.008665918010362485,-0.009380335938366952
2016-12-14,-0.010893184887095014,-0.009383764723822796,-0.010322351358430331,-0.010156083676903634,-0.010017836889852295,-0.010323923765916072,-0.00841097805192372,-0.009225116938286202
2016-12-15,-0.010989095109553064,-0.009929704195752733,-0.010971010452440769,-0.011317394205294016,-0.011396058465846261,-0.011503020718855561,-0.010627719338006446,-0.01139039490971836
2016-12-16,-0.010667820073018107,-0.010475083490259255,-0.011518930940905048,-0.011349752492978045,-0.01164878407771109,-0.011724598031741954,-0.010236479960435042,-0.011097577459572645
2016-12-19,-0.010344398023883232,-0.009865305630205852,-0.010875525165844,-0.010951263467581596,-0.011221985483253679,-0.01120218264725433,-0.01014392286153369,-0.010840956430223501
2016-12-20,-0.010148574539514716,-0.009555123093649379,-0.010525407999879378,-0.010539146435851587,-0.01055468705731003,-0.010463930964721228,-0.009701588361426816,-0.010554563936852297
2016-12-21,-0.00985359409872709,-0.009409380591851927,-0.010353975418711811,-0.010263617336045121,-0.010001004521251054,-0.010204744531187407,-0.009331776495882144,-0.010293048760838386
2016-12-22,-0.009599759240995143,-0.008980206697456982,-0.009898752546899656,-0.009952566469784506,-0.009489108733911582,-0.009810097834204817,-0.009303661595205728,-0.010095635382075462
2016-12-23,-0.009311220518612056,-0.008796344199281544,-0.009701519744176016,-0.009644768141901378,-0.0090558177975804,-0.009378135505515672,-0.008941312621350471,-0.009860502873887247
2016-12-27,-0.009029712871219528,-0.008469439184344701,-0.009353375569531334,-0.00933075582722947,-0.00866731179720277,-0.008755178449938231,-0.008575951213494087,-0.009635820169092405
2016-12-28,-0.00956604706572148,-0.008216197669118094,-0.00907046867869785,-0.009041916736404424,-0.008337692806811094,-0.008207150676838425,-0.008229038625642783,-0.009425687296042045
2016-12-29,-0.009382961756524668,-0.008838101206342078,-0.009782959391637314,-0.010063838190389463,-0.009668808619056548,-0.009329581975512083,-0.010155038372010589,-0.011009844837548343
2016-12-30,-0.009136733888952121,-0.009006707751848168,-0.009928179200303207,-0.009809291194951908,-0.00968850005517954,-0.009116648857080764,-0.009739782127189057,-0.010718888259937
2017-01-03,-0.009042813120599378,-0.008630685515820158,-0.009531480655546985,-0.009582182322913697,-0.009468484853857699,-0.008931346044286973,-0.009853291534358218,-0.01055136536074643
2017-01-04,-0.009078202470513396,-0.008712645204100514,-0.009601360315910391,-0.009446390733423782,-0.00923087074784551,-0.0088997526626931,-0.009476226136675304,-0.01029936569548603
2017-01-05,-0.008805512076193445,-0.008766722133214035,-0.009656603438467328,-0.00946602294160236,-0.009195797669500972,-0.009080193004148118,-0.009152885781739162,-0.010072635652578927
2017-01-06,-0.008825551197755934,-0.008325968621670555,-0.00919169166329746,-0.009192296243726559,-0.008853429323065381,-0.008677863828287998,-0.00898914748756188,-0.009864397982541856
2017-01-09,-0.009109272711942366,-0.00851735054679805,-0.00938427972129988,-0.00920419581110971,-0.008834427784360726,-0.008831211718891112,-0.008696805569873602,-0.009665595515564496
2017-01-10,-0.00884400361583296,-0.008672625671335756,-0.00959179091723414,-0.0098099312063147,-0.009594904944536594,-0.009580414006429134,-0.01013573436776947,-0.010643021825438529
2017-01-11,-0.008613501830899777,-0.008661808692639968,-0.00955319858452125,-0.009484620320337502,-0.009308137227909321,-0.008993860660889036,-0.009687134708944141,-0.010369066969292321
2017-01-12,-0.008361145066760407,-0.008437189575159165,-0.009303826657043737,-0.009205848969487366,-0.008971697711573983,-0.008584061118076719,-0.009301063154041523,-0.010126430107942728
2017-01-13,-0.008130975687438344,-0.00813523916463232,-0.008979833747821403,-0.008968231197285043,-0.008592182784638953,-0.008275185605982005,-0.0092017723197528,-0.009933854653645591
2017-01-17,-0.007885228450667196,-0.007986517607032177,-0.008809442766523522,-0.00871832723941449,-0.008191388129004589,-0.007849183747567436,-0.00884242390379607,-0.009718562608061443
2017-01-18,-0.007802897732013424,-0.007739123878231653,-0.00854115115353363,-0.00848085295501739,-0.007827982523169326,-0.007376178381694855,-0.008496387766438428,-0.009515960927653808
2017-01-19,-0.0076049627588104214,-0.007744493785234369,-0.008526745280264196,-0.00839125134433352,-0.007736309658677546,-0.007369256143017821,-0.008225967178985806,-0.009331385356016738
2017-01-20,-0.007821053580100528,-0.007469397642353189,-0.008251394164422015,-0.008277760302196893,-0.007621890420441113,-0.007293517333930709,-0.008402067390533887,-0.009253238388156448
2017-01-23,-0.007958188890412402,-0.007925452176388537,-0.008763307555556082,-0.008517343603422111,-0.008063928276817846,-0.007712140804325935,-0.008139171226250755,-0.009060915414266265
2017-01-24,-0.00791968438040917,-0.007893016841377824,-0.008766876338453663,-0.008901885692639683,-0.008636573450220255,-0.008273631503775445,-0.009235887724197813,-0.009685923919926202
2017-01-25,-0.00826700288410064,-0.008125179803784913,-0.008990082008166554,-0.008822668486192526,-0.008661892516101527,-0.008284549172636048,-0.00892116172570876,-0.009497813512880938
2017-01-26,-0.008109470862370004,-0.008547467960287675,-0.009442557881257668,-0.009180010879869778,-0.009116758434322029,-0.008813409709400685,-0.008675775845448076,-0.009343633494393783
2017-01-27,-0.007890694811192213,-0.008151112997532026,-0.009036214110656684,-0.009088877078374639,-0.009036080299485185,-0.00880402167639342,-0.009073967551378825,-0.009395619482540224
2017-01-30,-0.00790835114348139,-0.008012927534430869,-0.008896369475311002,-0.008892116178119634,-0.008756678974235037,-0.008572358312399263,-0.009119723235104536,-0.009289833388465991
2017-01-31,-0.008042762276472,-0.008016235830766289,-0.00889403163971039,-0.00904847058504037,-0.008901672083163526,-0.008876319769042752,-0.009913979231324282,-0.009657705135364703
2017-02-01,-0.007813394315497555,-0.008463419957101932,-0.009328998551856479,-0.009137204703838003,-0.009036928279726542,-0.009093437710404582,-0.009585943606630981,-0.009475018518702362
2017-02-02,-0.007682167437234552,-0.008053860413282349,-0.008894154038643486,-0.008859619206173196,-0.008723341679371504,-0.008548640195210016,-0.009183002427580998,-0.009281845485151879
2017-02-03,-0.007869885334213993,-0.007948104405126843,-0.008788081738826966,-0.008679507831796562,-0.008431649128292118,-0.008338425211164322,-0.008844306753989877,-0.009098960842120368
2017-02-06,-0.007765535167425589,-0.008193848757213672,-0.00904865059126904,-0.008847687001572239,-0.008550935487322832,-0.008643236521044406,-0.00859073271044185,-0.008960349032718015
2017-02-07,-0.0075671805067071655,-0.007861248276471527,-0.008721714796807676,-0.00883910169020306,-0.008567897239153906,-0.008724940813112633,-0.009118136038060871,-0.009112435008889697
2017-02-08,-0.007340922661425847,-0.007817548693490009,-0.008655494475585146,-0.008605021603241,-0.008311846690202967,-0.008311504173075645,-0.008766640236154486,-0.008949285732157032
2017-02-09,-0.007243346507170545,-0.007541602178876597,-0.008360657131853357,-0.00839054061408794,-0.008028497044616348,-0.007955728262500145,-0.00860662142394362,-0.008811013415904064
2017-02-10,-0.007326506850222753,-0.007565223535478277,-0.008370447972685865,-0.00826225943025596,-0.007828011758450538,-0.00781860471551462,-0.0083127055032879,-0.008665084358260487
2017-02-13,-0.007211837067809277,-0.0076912074699076495,-0.00849919052416523,-0.00832616425808801,-0.007887445294867686,-0.00798138923603976,-0.008083076850478607,-0.008542804553373593
2017-02-14,-0.007041838915926844,-0.007489824510953973,-0.008285498962828219,-0.008184556243553723,-0.007761067178328712,-0.007799849401893618,-0.0078124788775231525,-0.008415448143424051
2017-02-15,-0.007750932725770747,-0.007286654211574362,-0.008066433148065521,-0.008004012780111704,-0.007568712771841621,-0.007478291223663171,-0.007556431001738807,-0.008294644579966875
2017-02-16,-0.007646352629591284,-0.008214823050761606,-0.009063891231982599,-0.008781903743527688,-0.008483719813670373,-0.008333959245068566,-0.00745306004026105,-0.008252546438506606
2017-02-17,-0.008646619609288907,-0.007881600925807685,-0.008716934821706225,-0.008624962048143956,-0.008436440653123533,-0.008185106418995626,-0.0072261716408802195,-0.008145548349899143
2017-02-21,-0.008910471287359334,-0.009119572163834154,-0.010053162175251295,-0.009731393570387057,-0.009748399872245312,-0.009314278865408155,-0.007184208473904151,-0.008147169696151363
2017-02-22,-0.008646355967927781,-0.009186393953895054,-0.010138325483862346,-0.009940764880705815,-0.01010932861218862,-0.009722554151810765,-0.00707309345677648,-0.008092173046556054
2017-02-23,-0.008563390057837955,-0.008627280957513219,-0.009549470914818725,-0.009624499094201825,-0.009777673398600476,-0.009293191974894713,-0.007125736976401993,-0.00803235447330064
2017-02-24,-0.00884930863540409,-0.008651654614146496,-0.009558789344718476,-0.009457718113926459,-0.009424652989014267,-0.009198760762532876,-0.006949741361285105,-0.007951330694647214
2017-02-27,-0.008924302352059117,-0.008996677982462047,-0.009924429903909317,-0.009718412489894997,-0.009538641317370597,-0.009633070942233814,-0.006904289889394861,-0.007919586211819967
2017-02-28,-0.00865243441436624,-0.008748148452878322,-0.009697848861393228,-0.0099554816396413,-0.009757043360476331,-0.01004576519397714,-0.008088329367018404,-0.008773992208096807
2017-03-01,-0.010224472724761862,-0.008637177381898937,-0.009556546401446276,-0.009611313178539329,-0.009359142333967445,-0.00945468426026274,-0.007835863794372483,-0.00862942156840045
2017-03-02,-0.009913578918626922,-0.010764448613913333,-0.01184523649686612,-0.011429765083001203,-0.011365606567751397,-0.011096847045824651,-0.007870579415568684,-0.008701299947685932
2017-03-03,-0.009627779822549242,-0.009917010406055929,-0.010962159187042618,-0.010991646183705846,-0.010819607135509095,-0.010380799565786955,-0.007644379862560534,-0.008640064147131539
2017-03-06,-0.0095188861126512,-0.009553205972924302,-0.010559546138039165,-0.010551373598108475,-0.010501854661117646,-0.00973047338517057,-0.007357494314311017,-0.008478021574847953
2017-03-07,-0.009483690158875862,-0.009287993282091829,-0.010289664493112905,-0.01048517284977143,-0.010353507565248405,-0.009895737077770085,-0.008223093082419211,-0.00890040167459863
2017-03-08,-0.009467032255245828,-0.009302710532928318,-0.010308426551559089,-0.010526129977985181,-0.010245655183946252,-0.01017727521534777,-0.009202833803343491,-0.009438144805650056
2017-03-09,-0.009194886739459814,-0.009347995866765666,-0.010360717739821832,-0.010588413346521339,-0.010229870223015407,-0.010457027398622403,-0.010139428290738493,-0.009939895284869549
2017-03-10,-0.009141750900904726,-0.00916652167548767,-0.010148380113858976,-0.010235823907164453,-0.009759831388065134,-0.010037826428478676,-0.010044885056688097,-0.009756009225170264
2017-03-13,-0.008872276815777574,-0.0092287514879267,-0.010195872000931817,-0.010078005824502509,-0.009569247339106956,-0.009993762515885839,-0.009667353540438232,-0.00955079289475595
2017-03-14,-0.008866468164415546,-0.008726849744605211,-0.009664789005102089,-0.009747647104266946,-0.009095042238802918,-0.009553803281129387,-0.009525252339119706,-0.009373445837595912
2017-03-15,-0.009335558560081923,-0.008689648143202191,-0.00963769941368513,-0.009862612334314905,-0.009219015204005514,-0.009844390561788504,-0.010379482721027889,-0.009825107199798792
2017-03-16,-0.00934353856746823,-0.00959722735400964,-0.010584163915414975,-0.010322421956908998,-0.009770955843608521,-0.010467049031941185,-0.010058473824297785,-0.009657794330918571
2017-03-17,-0.009063266081324961,-0.009193147215391474,-0.01018979167651904,-0.010429265400077298,-0.009954680962874041,-0.0107437697613959,-0.01096468192327491,-0.010164288240238871
2017-03-20,-0.008966302574477551,-0.009045144183080145,-0.010006106561048141,-0.010061738486751593,-0.009590857184606979,-0.01019965895833652,-0.010677042195255103,-0.009936688557432214
2017-03-21,-0.009423674386385295,-0.008895686375601989,-0.009849829519980813,-0.010021734031064142,-0.009577443604316019,-0.01028659557500435,-0.011263650574034575,-0.010145883537683037
2017-03-22,-0.009149875574193231,-0.009408487008717374,-0.010430986698266035,-0.010767610000919036,-0.010449693971708206,-0.011130287171416349,-0.012821607897689019,-0.011454092307645328
2017-03-23,-0.008871272392678358,-0.009380772558078593,-0.010366522545899436,-0.010353731356994344,-0.009924569341824008,-0.010406932352764292,-0.012159490145106753,-0.011117336528981706
2017-03-24,-0.008618823830028478,-0.008993108257677573,-0.009944792079415128,-0.009975182993535232,-0.009545058571065955,-0.009803475924202354,-0.011624132113619292,-0.010805129169060401
2017-03-27,-0.008396535743742434,-0.008673651600963613,-0.009599135588212201,-0.009673268440629242,-0.009111081528162281,-0.009439770391417232,-0.011421134679783283,-0.01056945670022684
2017-03-28,-0.008266302324405788,-0.008441131116315581,-0.009344856740634021,-0.009437003202516635,-0.008737096572724087,-0.009208646201815015,-0.011380129503557173,-0.010400432163524079
2017-03-29,-0.008223853196593531,-0.008448114071385642,-0.00933015785208673,-0.009223041130924595,-0.008425449315393073,-0.009001979866992076,-0.01086796777163342,-0.010135625323995992
2017-03-30,-0.008044028832255017,-0.008231795872815561,-0.00911999483710842,-0.009292155413825803,-0.008517057376172943,-0.00921094071106831,-0.011429729923539909,-0.010348858484410799
2017-03-31,-0.007907477730434403,-0.008157638920271259,-0.009032635252621171,-0.009142697165442061,-0.008365248900611452,-0.009097050938322224,-0.011566531638956988,-0.01026442206892832
2017-04-03,-0.007675653101329241,-0.008065383504165932,-0.008932575572855093,-0.00905955827657117,-0.008330660845718789,-0.009080969978673744,-0.011774612287208898,-0.010254063422618398
2017-04-04,-0.007489747805957407,-0.007955945820947349,-0.008796042388467143,-0.008773437760877587,-0.008013927305678521,-0.008479537094016418,-0.011174614603228975,-0.009993684067031014
2017-04-05,-0.007266042824066241,-0.007777974469437562,-0.00859637406940194,-0.008532132912207103,-0.007746720568831246,-0.00809514221933507,-0.010643014094879142,-0.009754242434041192
2017-04-06,-0.007169194446982962,-0.007478682835046175,-0.008277764286214018,-0.008312637640174897,-0.007482033992649253,-0.007738398786654786,-0.010326833773784539,-0.009548873529309727
2017-04-07,-0.007058153994970976,-0.007499743873298685,-0.008287051717107728,-0.008180549471889348,-0.007338654340375918,-0.00759995965929814,-0.009883872273581463,-0.009341126123026792
2017-04-10,-0.006846302083969966,-0.007365955550079439,-0.008140670716544016,-0.008042859021042986,-0.007213265496167931,-0.007433546651997078,-0.009469188519899963,-0.009145360520885938
2017-04-11,-0.006674410067780427,-0.0070649001104294935,-0.007813136965311225,-0.007840607830341607,-0.0070220345891081745,-0.006960126336341188,-0.009055480354896726,-0.008954354830264171
2017-04-12,-0.0066517968164414906,-0.006919958528295591,-0.00767379118116273,-0.007750173775458127,-0.006955582757663275,-0.006877070759213816,-0.009113603720351336,-0.008880845988133027
2017-04-13,-0.006792466010552869,-0.006986567084570135,-0.007754338279649341,-0.007900637301070747,-0.007197454774180231,-0.0071531857455772625,-0.00965140863261938,-0.009098051763930191
2017-04-17,-0.006585540132308439,-0.007264170674415179,-0.008064795256683235,-0.008269141506907756,-0.0077120926976611956,-0.007665104808722901,-0.010488755316966095,-0.009589586493074821
2017-04-18,-0.006888698561197177,-0.007241379677209912,-0.008021958164070638,-0.008050194342927216,-0.00750430583717272,-0.007245021335723008,-0.010043930705007269,-0.009370163831254105
2017-04-19,-0.006679090591766695,-0.007700350305341795,-0.008506067956562424,-0.008332071350391455,-0.007930257082853758,-0.007688607378385167,-0.00971100487053509,-0.009204737521416616
2017-04-20,-0.00653322522586561,-0.007283617660225401,-0.008069367948684642,-0.008103978186530166,-0.0076442755782107595,-0.007243507996151151,-0.009297095593690385,-0.009012627580117467
2017-04-21,-0.0063346849441896155,-0.007135233271571205,-0.007912007441586481,-0.008018481738895827,-0.00756620531730077,-0.007204952066138394,-0.009439514766524553,-0.008973356964649496
