,getIVP,getHRP,getMV,getOneOverN
10590,0.913763072,0.86104848,2.045249817,-0.102750818
10591,-0.159067175,0.303215195,-0.068061423,0.627360381
10592,5.970543344,6.759217311,4.390414538,5.296631965
10593,3.412493331,3.135533978,4.556964987,5.520480973
10594,1.024186335,0.885956985,0.69317876,3.135550949
10595,-2.746304171,-2.850342773,-2.733979907,-0.988319055
10596,3.774524241,4.385572677,2.856898453,9.227852391
10597,5.290264953,5.352482415,3.204048927,5.661104596
10598,1.455674006,1.757634014,2.607078484,2.073919355
10599,1.493411098,0.890970815,2.632224064,1.711767139
10600,-1.256981031,-0.48240337,5.057511021,-6.366684911
10601,-0.046793861,0.38323586,3.207634112,-0.664622691
10602,2.809165465,6.648481008,7.135027008,0.486870696
10603,2.264683064,2.506249255,2.952743972,3.099805081
10604,0.689889218,0.600210505,1.236491624,-0.645644249
10605,5.184364966,5.211443115,2.028131199,6.287510683
10606,6.018660275,5.247757045,4.375132091,7.039570231
10607,-2.949858345,-3.071317676,-1.007073315,-5.760436786
10608,0.056037837,2.931871618,1.348135262,-3.313859943
10609,-1.369747313,-1.163557485,1.674630346,1.088205022
10610,8.340368136,8.294557604,11.22453904,6.716878265
10611,7.363706061,8.573574566,11.53321257,3.297722883
10612,2.768975685,4.223061254,4.475870787,-3.926222277
10613,1.957508729,3.057324887,3.227014057,-0.475634874
10614,9.477342271,11.06374954,17.68858792,7.100096219
10615,4.080421243,5.248875336,6.268603135,-0.058568397
10616,6.322134501,4.927487076,3.488263113,6.596878055
10617,3.586612056,3.370400191,4.651578138,2.797326192
10618,4.124054318,4.078909897,6.79039816,4.419808855
10619,-3.987882285,-2.964554264,-2.038515131,-7.327671562
10620,3.784261821,3.617201639,4.572298238,6.136901335
10621,2.135481756,2.037499888,1.449002089,3.558013857
10622,6.604481807,6.567239201,5.61913982,4.031828084
10623,3.34577287,4.632812062,5.981643929,1.104252282
10624,1.550857743,0.866892915,1.626901141,-3.461104149
10625,3.784745601,4.137352135,2.421378011,2.480734608
10626,5.394400318,5.290566133,4.48957091,5.641596787
10627,0.078609838,1.285291635,4.043122283,-3.098717135
10628,-0.196479239,1.836803612,2.803193236,-0.0739626
10629,1.319980562,0.262115383,-0.40225338,3.167355077
10630,5.92107928,6.39105957,6.814044965,4.730573346
10631,-2.3672748,-2.427497366,-1.901711441,1.788240703
10632,-0.257842682,-0.838708409,-0.331209463,0.412204384
10633,0.768860506,1.050574114,4.119265139,-0.115374272
10634,10.74783651,10.25257634,9.245063722,8.238873745
10635,-3.897474634,-5.648600001,-5.527197951,-4.830760107
10636,14.12411977,10.95595773,7.612581252,8.943245453
10637,9.549477333,12.37576325,13.5491182,5.492925054
10638,1.162227566,1.166037466,0.656585915,3.091186848
10639,-0.854913948,-0.820855543,-2.365200896,-2.574824942
10640,-4.632381059,-4.561771013,-5.24862469,-4.21649245
10641,-3.149829766,-1.083604423,0.537106437,-2.94899444
10642,1.90577225,3.179566761,3.287577572,-3.050877805
10643,-7.29115125,-6.875232142,-5.965423939,-8.743753684
10644,1.452517863,1.02380901,0.056187605,2.927311983
10645,-1.702568338,-1.697168782,-1.433995625,-3.697612975
10646,-4.194629779,-2.815583352,-1.857931578,-4.300196342
10647,-3.072245719,-2.620118633,-3.30396675,-1.531849629
10648,0.350806141,0.539575511,3.865847071,-0.67770291
10649,1.347936453,2.242234003,6.690306181,-1.330458596
10650,1.63392335,1.694977454,3.379408115,0.272306843
10651,1.712153805,2.160891604,2.393315061,0.636410455
10652,3.961152446,3.037034102,3.388259153,4.129014741
10653,0.669363528,1.114559359,1.344417272,-0.844222673
10654,-0.553589909,1.189862133,3.747991485,0.701014906
10655,1.065944322,2.331486904,4.900299567,-1.26796553
10656,7.6161515,8.059214663,6.963770482,6.143298331
10657,6.488961598,3.789374029,3.890098686,10.17368917
10658,2.600667768,2.176320726,1.92746249,8.636320073
10659,3.386516576,3.879852559,6.508726492,5.067516035
10660,-0.49537736,-1.710775553,-2.265046841,-0.473449093
10661,4.70679709,4.549549691,4.460776262,2.739525632
10662,1.232098372,0.195717512,-0.544211588,0.826680775
10663,6.625654914,6.877383116,4.208877385,5.623538083
10664,1.326597222,0.509739347,-0.703582232,4.367781926
10665,1.080005931,1.68732441,1.673907911,1.555430403
10666,3.254190673,3.860357623,2.384880355,2.878192702
10667,5.034839847,5.894850345,7.133291883,6.515398491
10668,-3.435400599,-3.628350992,-1.768664516,-3.360327053
10669,0.474032855,2.064740823,1.211124135,0.528445935
10670,1.135567163,0.391176978,1.382979484,0.811160917
10671,3.441796849,3.573204922,7.264790021,5.41771995
10672,6.839706063,5.112469645,1.523921995,4.185135041
10673,-1.484045011,-1.524237008,-1.556966497,-5.182179883
10674,2.998956601,3.903349769,4.625171021,2.109778214
10675,3.58985529,2.620055646,3.833862354,4.230400302
10676,2.100391265,1.81080116,1.107690467,2.648564167
10677,1.114910761,1.05590766,2.249610415,0.187075245
10678,9.590159786,9.11345433,10.36462791,9.990894249
10679,0.946355579,1.177038498,2.630435199,0.435842908
10680,5.299027324,6.002557415,7.054604617,3.792267054
10681,0.533016893,1.089558026,1.195303218,-0.456539667
10682,-1.269108006,-1.22033054,-3.939038705,-1.82627097
10683,-4.551326263,-4.552452326,-4.130873099,-4.794742772
10684,-1.255192965,0.022106724,-1.491325054,-1.384369936
10685,2.207117321,0.796049303,1.027528691,0.295477513
10686,2.353007001,3.812094262,7.432772655,1.064475165
10687,6.174302383,5.117500274,1.994242159,10.75837825
10688,3.438005024,4.577962884,4.643943035,2.335142124
10689,4.731419526,5.480463565,4.008508146,3.757810921
10690,-1.14482186,-1.095296462,-1.619733721,0.21509702
10691,3.627256059,4.520270852,4.660589538,1.838997543
10692,0.425601904,1.265658872,1.161034641,-1.403016996
10693,2.180889441,2.469259196,2.222673681,1.395443312
10694,0.689353201,0.95521091,1.982423489,1.774169857
10695,-0.422416148,-0.018854871,0.201373768,0.22965767
10696,5.684311568,4.87348094,2.170219931,1.564368647
10697,5.865937941,5.570471252,2.434952814,5.441236531
10698,2.470962225,1.488893963,4.282566363,1.266398122
10699,-3.222065439,-2.629827091,-1.510422186,-2.807796325
10700,-4.487583093,-3.78164409,-2.825280322,-4.643585277
10701,5.239648211,4.988916282,1.40112663,7.917507498
10702,-5.126281226,-4.167237711,-5.079766058,-7.672937659
10703,10.15258507,11.51038177,11.82519903,4.92066221
10704,7.391529452,5.085511423,4.266415438,6.124552843
10705,3.367963228,5.313906483,1.177093733,4.724450707
10706,4.020735207,3.338512681,5.154503388,4.793159638
10707,4.470331833,4.617353812,8.058770211,6.751484757
10708,4.227244989,4.163547182,2.326029189,3.951055303
10709,3.375318007,5.74563365,7.958527787,2.208302065
10710,1.076402991,2.078553188,3.483672849,-2.259573654
10711,5.854528093,6.869296732,1.511161894,12.63931944
10712,2.265010068,2.103337774,4.761531715,4.505241188
10713,4.62261124,5.067597316,4.822926228,0.636451524
10714,2.278195386,0.367573963,2.03409247,2.590774513
10715,-3.549045798,-3.84318802,-1.819937539,-0.975895203
10716,-3.595686887,-2.631912163,-0.222895563,-0.987845665
10717,3.367959218,2.833445912,1.992568052,5.301861175
10718,10.36031571,9.556706543,4.143470729,4.050638035
10719,1.966919127,1.953545942,0.467412385,1.439251361
10720,1.091933014,-0.875947036,-6.647418706,5.035469726
10721,-2.856223025,-2.312996907,-2.049960371,-0.378448881
10722,-2.310783006,-1.691110204,0.407322778,-4.687317377
10723,10.92765238,10.95410347,13.60274714,11.42102799
10724,4.377564825,6.250640226,9.676477174,2.436197752
10725,2.485049198,4.363836245,8.471346879,1.645548009
10726,0.780873501,2.815589488,4.548911603,-0.552593894
10727,6.32721493,5.340599916,-0.169773973,3.128982513
10728,4.194188354,4.354904069,7.378591421,-1.1882865
10729,0.454122948,0.89498234,4.828820347,-0.897439153
10730,6.103531232,8.488591084,12.3839327,4.31709468
10731,0.540986948,0.579908095,-0.01380046,-0.422507184
10732,2.400247816,2.418358003,1.755894574,-0.65335944
10733,4.860053844,6.542312761,7.571491075,4.203789998
10734,1.076369004,1.708744678,2.493519467,-0.860686494
10735,5.476127611,6.001754755,0.886113156,10.34703859
10736,1.191135742,2.164178592,8.260956137,-0.611023334
10737,5.470520815,6.730959827,4.62193402,1.754802756
10738,5.803999207,6.036271117,3.365720969,5.570551547
10739,2.844672733,3.236097922,2.155322108,1.443690022
10740,6.705939039,10.71689331,7.795612424,1.303750999
10741,7.32466508,6.116666951,4.596483249,4.576622703
10742,6.063653692,4.609871827,2.453141557,8.559238409
10743,1.807094561,1.954642939,3.69704981,0.811871488
10744,-6.944537156,-7.267067184,-6.923329728,-4.411607214
10745,-0.117903606,0.246631815,1.497655958,-0.996001964
10746,1.817170744,3.336171397,6.766135643,-1.536805283
10747,-4.086219882,-3.764177392,-2.423465084,-3.746250394
10748,-3.496860007,-3.184170163,-1.160916073,-3.117315785
10749,1.616407305,1.375213678,1.772158911,3.517077835
10750,1.239118874,1.85062669,2.719281826,0.597855826
10751,-1.703806418,-2.000347374,-1.907226382,-2.984560509
10752,10.95008033,8.857885582,6.548054953,6.576468086
10753,8.843987964,9.009047476,9.529991762,5.323077861
10754,1.894702165,1.96716325,1.463524438,-2.11199867
10755,-7.696786638,-8.451600932,-8.235691616,-4.710946904
10756,1.267152184,2.564706342,2.950968737,-2.608128813
10757,1.11209255,1.91215114,3.553145138,-1.210499056
10758,0.347472098,-0.012563021,-1.976449472,0.011493958
10759,4.343291558,4.948020195,3.172679658,4.924479513
10760,3.928647772,5.758429483,7.523496527,3.719496922
10761,-0.926976969,-1.057670975,-0.414220494,-2.181609798
10762,0.552518593,1.039077517,-0.447786266,-0.706192394
10763,6.623679783,6.078652002,1.781425899,6.564816372
10764,1.227987552,1.249644109,1.50230001,-1.807399193
10765,6.547103134,6.350685173,5.930662124,8.174636558
10766,-1.357037101,-0.726671883,2.855248921,-2.800069342
10767,1.384960446,1.063259567,-1.12664161,-0.128036474
10768,3.899670565,3.049262553,3.850867059,1.155101029
10769,0.867444592,1.933600056,0.017929098,-1.26461245
10770,-5.572464395,-4.094285548,-2.123747681,-5.900692089
10771,-1.720030971,-1.1084241,-1.812304502,-5.082829434
10772,4.356316352,3.895579599,-0.924289043,4.577655983
10773,-6.675705266,-6.587423396,-5.404959202,-4.42573374
10774,-3.886866956,-4.976327771,-5.818051462,-0.030531649
10775,8.546608691,10.18988517,6.708750051,5.94119639
10776,-2.407308722,-3.086416852,-3.079780739,-1.022407626
10777,3.852686409,6.604650026,7.550554877,4.279085445
10778,3.70008167,2.705764744,2.477658848,3.965524983
10779,7.159247964,5.698188612,0.499813321,2.957552858
10780,4.976203394,4.478541165,7.219621306,4.055006165
10781,7.626741927,8.855674238,16.2332479,2.761329437
10782,8.694461979,9.133950831,11.41256241,8.835325612
10783,1.582450056,3.166838661,3.80800456,6.364793175
10784,1.007168117,0.758679735,0.817903294,1.580230679
10785,-0.349341428,0.189810477,1.30690228,1.279211393
10786,2.68940248,3.135609218,1.787446272,2.898296048
10787,3.97496623,5.67549469,9.574667693,3.853032572
10788,-4.183130788,-4.766066059,-2.726850481,-1.901911546
10789,-1.18166266,-0.537563091,-1.070329322,-2.775968689
10790,6.384613424,9.840401623,10.44222689,-0.366095346
10791,-0.074459347,1.148851448,1.915789476,-0.539602236
10792,0.617346493,-2.097969447,-2.542175541,3.509809201
10793,3.547433743,3.761059993,3.110384558,2.647668235
10794,-1.903194825,-1.512371049,-1.48914949,-0.777199073
10795,7.043711769,7.364876946,8.207995641,7.431231896
10796,8.858905492,11.50417593,11.41003662,2.536671084
10797,2.920298825,4.268324243,5.732091705,-0.274374224
10798,1.82863378,0.731652307,4.610737635,0.611308029
10799,0.973622542,1.508444928,2.323316234,1.602998767
10800,-3.27270757,-3.772076274,-3.156180205,-5.491322659
10801,6.28511764,7.756288477,9.17089981,3.672122922
10802,7.167343181,8.147162631,2.520084819,8.167234813
10803,1.196271413,1.298860315,3.935284091,0.683107808
10804,2.274483508,4.161227511,4.973412592,1.474041047
10805,10.69592379,8.935627696,7.628466503,6.401080672
10806,-2.021721187,-1.119017499,-1.343870234,-4.659363779
10807,3.832962092,3.223573309,2.446610947,2.342535686
10808,3.676619118,3.142208375,4.258645311,5.245950171
10809,8.866885709,8.51116394,6.717452765,5.882756775
10810,0.224270512,1.087952634,1.740424697,-0.671488311
10811,2.026840297,1.989949914,2.586985433,4.073188524
10812,-2.837790938,-2.067158462,-1.87170085,-0.391303539
10813,0.632368268,1.770489807,5.040010256,4.044592119
10814,3.366357276,3.131223693,0.987144523,4.992007722
10815,-0.060153478,0.223832819,1.791185533,0.027168223
10816,1.353913782,1.322676552,-0.130338453,4.269535284
10817,7.453139251,7.301555087,6.620947772,6.038806063
10818,3.427208473,3.768255392,5.73355104,5.173874198
10819,4.222539267,3.686444001,0.923982804,4.898544013
10820,8.327935762,6.602447306,4.294270846,5.035983532
10821,-4.41572867,-4.448976884,-2.596271263,-6.049917437
10822,-1.1526546,-1.647649492,-0.539781363,-0.816664897
10823,9.605972392,13.47839079,14.09428041,5.853565286
10824,0.889764048,1.703764302,2.505644587,0.921594951
10825,9.940646351,10.40568555,7.679222814,5.336775485
10826,-1.676341305,0.36227941,0.272570649,-0.533429006
10827,4.307711484,5.119585621,3.896912784,7.62254301
10828,5.09859151,7.301111795,8.551818156,3.273961041
10829,-3.420436386,-2.557138254,-1.926428188,-2.829066073
10830,5.271922055,7.288518875,3.009869781,5.893844195
10831,-2.116256073,-1.019897552,-1.480815806,-2.528108619
10832,-3.147903732,-2.525103124,-2.341851233,-2.422608014
10833,2.432740951,3.70030083,5.700083369,1.207173089
10834,6.994033375,6.507688966,5.023346379,6.777926377
10835,7.225600535,6.799869229,10.79792793,7.887788559
10836,-2.66640066,-2.536636564,-2.005767589,-2.42112362
10837,1.357419859,2.731724007,3.633593009,-1.545293205
10838,-1.792447453,-1.487367912,-1.809116057,-3.189338203
10839,-0.119287831,0.840299269,1.666252715,-1.275011112
10840,4.2525831,3.940789222,0.937570331,11.21575694
10841,2.947814147,2.77619468,3.466975634,3.426777768
10842,7.17219943,6.788309491,4.463798298,4.708757547
10843,7.261112095,7.479186404,3.427715403,7.658620099
10844,2.193253291,2.699049311,1.460847206,-3.360979448
10845,6.080282731,7.739569401,9.827845104,5.346880321
10846,10.61021351,11.26631618,8.768033338,5.551583783
10847,0.014855186,0.513369766,-0.724767731,0.12775004
10848,2.5527031,4.000178457,3.368079173,1.473875944
10849,0.0101657,0.061045463,0.464853872,-1.260187013
10850,-1.852259771,-0.836801065,1.989577099,-5.504701471
10851,2.065422144,2.249458022,-0.672816857,4.514073647
10852,1.570724583,3.52495598,4.509035275,2.615802781
10853,2.649088232,5.284302866,4.575665464,-0.137639896
10854,5.667030945,7.096943934,13.30060867,2.142189116
10855,-3.288995964,-2.12404589,-2.408048213,-0.549872398
10856,-0.116456125,0.307371482,-1.501284654,1.961900347
10857,2.077064947,4.04052633,2.507127825,-0.245032999
10858,0.143737292,0.540200636,0.324325296,3.322785383
10859,12.36929137,11.70761081,11.09796227,4.989234461
10860,-0.635843897,0.034458323,4.294416434,-3.30440717
10861,-5.774075829,-5.535046425,-4.040722777,-4.174819823
10862,5.749351569,7.092240123,12.14510407,2.58828115
10863,5.345333883,5.745762539,6.116377362,6.993142943
10864,2.598900581,2.629269925,3.912842918,3.708864968
10865,6.500448177,7.476736915,6.989754832,3.392572617
10866,1.066873703,2.297647937,1.144536115,-2.879482757
10867,16.10974648,15.417312,8.484294064,17.0913163
10868,2.894568043,1.447870621,0.859739251,3.686366655
10869,4.619977779,3.893021092,0.430245633,5.199596441
10870,10.36700682,10.11336862,8.446465371,6.015707262
10871,3.118307149,4.657731159,5.739138529,5.652964204
10872,5.150392605,5.299159098,6.068830238,2.295856165
10873,7.66971652,9.942696541,14.91103267,2.346665032
10874,-2.761223417,-2.098049308,-1.464172694,-3.190568875
10875,5.665059708,7.081239072,8.320524231,4.601120275
10876,1.997070823,4.345190048,6.295461288,1.322929547
10877,-0.371984274,0.917840748,-2.299251987,1.142015087
10878,6.632939096,7.599035856,6.711778431,6.48430468
10879,4.0649625,4.553760907,8.45575786,-0.118777855
10880,-3.014150802,-3.057072223,-1.537172908,-1.752122412
10881,9.664703688,8.782799287,8.955246521,10.95864083
10882,-0.606979769,0.297670168,0.604939645,1.08052573
10883,-0.427241108,-0.6490014,0.412441458,-0.284823555
10884,5.221285118,6.730862069,6.481132851,5.026298882
10885,1.540538873,1.593209811,2.370087952,3.213732203
10886,-1.473777952,0.018414666,3.350640582,-2.173779943
10887,17.32269889,16.61179175,10.89943864,14.01193888
10888,1.35357179,2.907762194,2.002872216,1.897184183
10889,2.617245252,2.816375167,4.155845783,0.918570142
10890,7.02644301,7.715865844,5.779240693,5.837228632
10891,-2.024362061,-0.297374256,1.420745096,-4.741870737
10892,-2.665780869,-1.002386509,3.859214625,0.411316269
10893,5.525144047,4.763579313,1.973947663,6.486675091
10894,2.830788568,3.42939576,4.263774721,0.503119019
10895,4.321721633,2.65004878,-0.935849297,0.541840647
10896,2.13000215,0.794627002,0.350676026,1.609882135
10897,-0.038788079,0.753335708,5.001553042,-1.366929649
10898,2.129102988,1.684164159,0.620940083,4.59141739
10899,1.235079588,0.549923083,1.054728618,-0.576068479
10900,1.119941969,2.462723104,3.566300025,-1.898620055
10901,4.524349772,6.380289727,6.689602981,3.861833215
10902,6.806127775,6.412966558,3.024483443,6.354856489
10903,0.440709725,1.680093179,1.720892735,-0.546402951
10904,-7.43409496,-6.593497504,-5.757746346,-7.595364676
10905,-0.926357845,-1.228566351,1.092036369,-1.834932806
10906,7.595273152,8.445809589,4.85140741,7.413482796
10907,-2.413169273,-1.59890633,-0.915307667,-1.709530331
10908,4.419690166,5.540957364,6.580372684,4.630688067
10909,4.015921378,3.662491288,4.569941602,0.845614264
10910,2.540336551,3.05041282,5.38797782,0.491305246
10911,-0.919089123,-0.88926627,0.04932367,-1.556055518
10912,1.428676667,2.631366493,6.548307843,0.627636107
10913,-0.739668249,-1.271384683,-3.811288453,0.358180667
10914,9.480002703,9.33573868,4.869679823,12.06929182
10915,7.570485294,7.539944228,8.431143235,3.774037195
10916,2.099217851,2.754118474,4.566514496,-0.076828403
10917,2.827622951,4.248552398,5.045468364,-1.436788205
10918,-3.660485197,-3.443235198,-3.783342536,-2.593269255
10919,3.410531164,4.154054702,4.617892229,2.738116103
10920,-2.210355596,-2.749915184,-1.831613513,0.315215256
10921,2.221039128,5.273443699,3.65804384,-0.792961961
10922,-0.095819004,-0.003559644,-1.036264729,0.830710498
10923,5.855370931,4.85213953,3.25632685,6.373778812
10924,2.993519036,3.571643366,3.43362221,2.152417739
10925,1.887891482,1.374098159,0.712327032,2.514198642
10926,1.108095083,1.070502742,3.14737759,0.474345078
10927,2.167582239,3.809989604,5.395069896,5.5046807
10928,-1.18520267,-0.651163023,-0.957122395,-2.809806902
10929,6.677578136,5.640785932,3.48227614,7.300968286
10930,5.627401474,5.590543517,5.935362202,5.122685577
10931,1.760013537,2.924085857,4.321202569,0.736397424
10932,1.029400994,1.349750942,4.023214959,0.351904759
10933,2.708559388,1.836391204,3.089160005,2.317687056
10934,2.37217387,3.555689811,4.889900196,5.478380882
10935,3.286811879,5.078708466,5.216225633,-0.19306898
10936,5.764181138,8.132774522,10.21967299,2.040426719
10937,-5.771672691,-4.889524741,-5.020419546,-4.899052858
10938,7.545949511,7.424699434,3.605960232,5.212411524
10939,1.16261273,2.661085912,3.873447534,5.858052568
10940,0.051810876,0.321313643,-0.553290764,-1.323986396
10941,8.741474981,8.766848708,6.616534854,6.188260169
10942,3.006530921,4.251578274,0.209899265,10.19472217
10943,6.071489774,5.323583521,4.48792989,11.40239709
10944,2.877043203,2.169649352,0.387867999,3.186890671
10945,12.16435094,13.18921912,12.80874576,6.619109366
10946,7.689289597,7.281206324,3.497802573,4.990084712
10947,4.125453713,6.698406265,2.027016296,1.775124595
10948,6.887878366,8.74563929,16.0805563,2.609779191
10949,-4.283652549,-4.125132265,-3.437834998,-2.123329769
10950,-2.546073855,-1.551574119,0.439413704,-4.971856242
10951,2.818292088,4.748843968,3.083542062,1.913381236
10952,-1.806609739,-1.353713594,-2.009680667,-1.058534053
10953,1.943386141,3.361147309,2.049590916,-2.840353531
10954,0.034676835,0.748330183,2.228203773,-1.591811273
10955,0.517119337,0.769727162,-1.126691866,-1.196554788
10956,2.085356237,3.323627105,3.455311664,1.601027412
10957,9.372781793,9.917936031,11.05528865,5.382601143
10958,2.6383857,2.04508661,-0.015977894,4.93969858
10959,10.01750906,10.17775182,7.394596193,11.1560793
10960,9.733690194,8.774394141,6.948371565,4.236534651
10961,1.024888603,0.861365707,2.839867135,0.723761081
10962,6.909772625,8.947340026,9.447128469,4.373370951
10963,1.90936617,1.444855388,-0.219985238,-1.010648903
10964,-5.12004648,-4.655238124,-3.750397883,-3.756246148
10965,0.048919107,0.689325977,1.403732717,-1.448902144
10966,0.76854336,0.545395514,-0.771502473,-0.609661924
10967,7.772748777,7.042941964,6.590437602,3.843960134
10968,-2.571454988,-2.638088596,-2.607062998,-2.70516431
10969,4.643314589,6.045371782,8.039472422,-0.070773976
10970,6.597241501,6.487364567,1.783530813,2.588515077
10971,-2.58373233,-2.445710134,-3.2785208,-0.791635274
10972,5.036821834,3.842850768,2.127997105,5.90980131
10973,2.823940697,2.280137595,2.242305368,3.890350927
10974,5.095681659,6.276515688,7.268493862,4.270253636
10975,3.284576935,4.06877197,6.675470086,5.325066085
10976,5.225072103,6.365148874,8.174378987,2.89552015
10977,-1.041603609,-0.735973373,-1.385880214,0.373266834
10978,3.115889517,3.249170162,2.780841297,0.956545434
10979,-1.677478959,-0.082213092,-0.524191615,-5.499971633
10980,0.109119542,1.417119967,3.312516192,-1.282318064
10981,2.905500574,3.809747273,4.578707744,1.198518508
10982,-5.678668524,-7.056513776,-4.024045581,-1.744291538
10983,6.831693063,7.466997285,6.693272107,8.864461392
10984,3.481694381,5.331253133,6.734320459,2.699671811
10985,1.842286671,2.367864718,3.998585019,-0.090122535
10986,2.33337911,3.713972849,5.615110593,0.64471326
10987,-3.539191977,-3.901214575,-2.199560167,-3.647561017
10988,-0.936040581,-0.821250888,-1.072757868,-0.798910617
10989,1.136256963,0.21947722,-1.841467612,2.633441081
10990,6.324356391,8.4906447,8.574434229,9.505760477
10991,-3.345353963,-3.470449188,-2.428655184,-4.716020374
10992,4.444873543,6.274117311,6.200948247,-0.770133282
10993,-2.152009337,-2.179833042,-1.333364019,-2.637100603
10994,-1.979041719,-2.645924066,-2.126691915,-0.534113263
10995,-1.012285851,-1.064606313,-3.122492052,-1.810344466
10996,3.107009415,2.696179131,1.107994417,1.689398504
10997,-2.232531643,-4.337116346,-2.479751477,-1.739247267
10998,2.671647385,4.712065593,2.855148879,1.071136458
10999,-0.056222806,0.493361904,1.056179459,1.187503052
11000,-3.119827305,-2.958263229,-2.02457158,-1.828175333
11001,-0.732336665,0.537531587,0.640089749,-3.203300472
11002,5.464783401,4.99306096,5.073967875,3.449178521
11003,2.815950813,2.535923478,1.113108338,5.027529339
11004,3.0865606,3.713913288,3.096576351,3.405752462
11005,-0.073598048,2.118780655,4.728410132,-2.401773852
11006,-0.652152916,-1.02447247,1.274313027,1.145855444
11007,0.570353696,0.285983969,2.41887799,0.111735969
11008,15.09587498,12.81695208,7.618181936,13.28890687
11009,2.182120983,1.984545456,1.316064017,-0.052149118
11010,-0.225061604,-0.185120891,1.638659631,-1.284856969
11011,-2.412755856,-3.228790454,0.09352127,-7.526953144
11012,5.136036338,4.866234503,3.377389125,5.211457014
11013,1.904401333,2.303712048,4.793647202,-1.503478755
11014,2.620908474,0.994150074,0.696542813,4.307659647
11015,1.668406307,3.241380103,5.034027555,-0.542627302
11016,-1.959913162,-2.226275222,-0.527904301,-3.664622036
11017,-1.381563658,-1.428432165,-2.623046793,-2.989978302
11018,5.723127246,4.97714324,5.133318076,3.045414446
11019,0.214933581,0.798431855,-0.714654505,-3.598842943
11020,-6.781432308,-6.364438132,-4.515416338,-6.470123655
11021,0.510695603,1.087053203,4.283598666,-2.064591587
11022,0.499200389,-2.643921141,-2.873064987,5.830487016
11023,3.473387728,3.2034915,4.220193715,5.376748969
11024,4.127566688,4.501437318,5.375646106,4.451697033
11025,9.844913355,9.666747138,7.418327539,5.709974644
11026,3.668789856,3.582062449,4.435482601,2.788491558
11027,-1.85656823,-1.62004963,-2.593376268,-2.576475649
11028,2.766926676,3.854336607,4.299676084,5.734284238
11029,-1.206455335,-1.799866636,-1.005426161,-0.964272482
11030,4.032024512,5.64006007,10.3791052,1.875467858
11031,-0.452606065,0.575870853,-0.020014657,-2.696724051
11032,0.402961504,1.905122998,2.73459482,2.758708963
11033,1.544465908,2.298939891,1.784070731,0.545259522
11034,4.04599237,3.558653153,1.116509647,5.77796426
11035,5.97620184,8.29511407,9.211271338,0.507127019
11036,-2.870250117,-2.880397918,-0.984528969,-4.225059061
11037,0.528556257,0.081720429,0.428219745,3.05102306
11038,3.694947622,3.287861994,4.51635935,3.143968136
11039,4.014179275,4.768437999,5.895799173,2.776719302
11040,1.146727606,0.262756526,1.497304111,-0.209517184
11041,1.011444876,0.60126641,0.929369141,3.917338372
11042,4.197455738,4.382218691,2.767696084,4.937992844
11043,3.376740697,4.618956364,7.588822546,3.825069608
11044,1.021090909,2.057198795,3.571818647,-0.718000404
11045,-5.403713007,-4.192667301,-0.023868606,-5.157694495
11046,5.004761735,5.719224315,6.601362947,5.047189605
11047,0.796548405,2.162895899,3.200033323,-3.399101883
11048,1.541874403,2.052813794,-1.476277613,0.232827835
11049,1.353657711,2.471898516,3.213085313,0.726536065
11050,11.84906418,12.29534378,14.1279419,10.75124766
11051,4.057183359,3.912451665,4.314061749,3.820022559
11052,7.538018797,10.58894382,7.959458965,5.603461378
11053,2.427369332,1.082711018,1.159987707,4.295061048
11054,3.661007752,4.68830112,8.716161267,-0.829986968
11055,11.15771316,10.69953488,8.457990518,10.93346136
11056,-5.080446885,-5.005358977,-4.802105872,-5.150204853
11057,-0.626139424,0.326846834,4.808097143,1.296356021
11058,3.292760498,2.451655265,-1.154138043,8.355975519
11059,7.360128737,10.65370289,9.793406111,3.392979512
11060,9.331300101,7.692117463,6.567146296,8.12591934
11061,2.398969176,2.433748641,4.693581894,3.919326555
11062,12.13022463,12.7267107,12.32662086,11.19859478
11063,3.584261698,3.963950615,4.139787636,-0.251038253
11064,11.33114878,9.43132746,7.962492723,7.266160097
11065,5.03237832,6.639913837,6.851972687,3.302202046
11066,1.023204841,0.707852069,-0.502094684,-1.539104841
11067,3.288269183,4.496918711,3.591831144,5.283336601
11068,-2.377644592,-1.842300415,-2.057663338,-1.027189138
11069,1.763266767,1.749368386,2.549602389,3.079309527
11070,1.375356785,2.117865255,3.257567518,-1.007123915
11071,0.913794629,0.769165037,0.330181525,-0.448574325
11072,-1.783360604,-1.693693257,-3.75209647,-3.372600267
11073,1.601717367,0.479303358,-2.383739201,8.18924187
11074,3.136429503,5.98461549,7.826327806,2.354536709
11075,2.204215258,3.898421071,8.241027377,5.49030152
11076,4.44165673,3.19877844,2.898846143,6.187726157
11077,8.565087781,9.350936835,11.71574405,6.851680751
11078,2.91599797,2.89793439,2.899228623,1.374656393
11079,0.171906543,0.19789751,-1.247411218,3.843089848
11080,2.429517896,2.673154167,6.37900812,0.746901696
11081,-0.598669897,-1.71243007,-1.345648117,-0.977044992
11082,3.92843244,5.540027629,7.278915488,2.877509821
11083,-3.116172342,-3.297550696,-3.526703599,-0.371044429
11084,8.36671433,8.727083021,14.25315578,6.238822053
11085,-2.92032429,-2.326584613,-2.122774111,-1.534954602
11086,1.777920395,3.719553254,3.735467,2.594569338
