date,IRO1RINM0001,IRO1KCHI0001,IRO1PSIR0001,IRO1ZMYD0001,IRO1OFRS0001,IRO1TRIR0001,IRO1DJBR0001,IRO1DSBH0001,IRO1GPSH0001,IRO1SGOS0001,IRO1PAKS0001,IRO1DKSR0001,IRO1KSIM0001,IRO1MHKM0001,IRO1SSEP0001,IRO1SHFS0001,IRO1PMSZ0001,IRO1MNGZ0001,IRO1FRVR0001,IRO1SSHR0001,IRO1KIMI0001,IRO1HJPT0001,IRO1EPRS0001,IRO1SSIN0001,IRO1GNBO0001,IRO1SBEH0001,IRO1SHMD0001,IRO1SHPZ0001,IRO1ASAL0001,IRO1BARZ0001,IRO1FOLD0001,IRO1DOSE0001,IRO1BAMA0001,IRO1SORB0001,IRO1NALM0001,IRO1EXIR0001,IRO1MSMI0001,IRO1SHKR0001,IRO1HMRZ0001,IRO1RTIR0001,IRO1TBAS0001,IRO1HTOK0001,IRO1MAGS0001,IRO1GTSH0001,IRO1ABAD0001,IRO1PRDZ0001,IRO1TRNS0001,IRO1FKHZ0001,IRO1TKSM0001,IRO1DPAK0001,IRO1NMOH0001,IRO1PARK0001,IRO1SAHD0001,IRO1DSIN0001,IRO1DRZK0001,IRO1DALZ0001,IRO1INFO0001,IRO1SYSM0001,IRO1TKIN0001,IRO1BAHN0001,IRO1LEAB0001,IRO1GOLG0001,IRO1MINO0001,IRO1FAIR0001,IRO1AZIN0001,IRO1GESF0001,IRO1IRDR0001,IRO1KHSH0001,IRO1NKOL0001,IRO1SDAB0001,IRO1NBEH0001,IRO1AMIN0001,IRO1SKER0001,IRO1STEH0001,IRO1SROD0001,IRO1CHML0001,IRO1SGRB0001
2/3/2018,0.012443439,0,-0.045615342,-0.017857143,0.025752946,-0.009814613,-0.013770004,-0.029587156,0.00085491,-0.071428571,0.005049291,-0.025695931,-0.051328671,-0.024113475,-0.021479714,-0.023834746,0.003726708,-0.012053379,-0.032753024,-0.01759134,-0.018318613,-0.009150327,-0.007662835,0.013767209,-0.001801802,0.014613779,0.046548957,0.006493506,-0.018883415,0.017914726,-0.021060021,0.026991442,-0.031078611,0.027941176,-0.026434196,0.007530512,-0.024453501,0.003651539,-0.003323944,0.038793103,-0.038251366,0.013559322,0.042307692,0.036161616,-0.016570008,0.013118587,0.003345725,-0.003225806,0,0.034259858,-0.006666667,-0.019269777,-0.004329004,0.00336572,-0.046765161,0.010126907,0.030061892,-0.023586745,0.00879824,0.007194245,-0.004588775,0.000293255,-0.030418251,-0.030769231,0.000981354,-0.017301038,0.011165049,0.047242315,0.013765978,0.004123711,-0.02431092,0.013372093,-0.015228426,-0.019736842,0.00231303,0,-0.02962963
2/4/2018,0.058100559,0,0.076863051,-0.003030303,-0.048085106,-0.006240822,-0.009245283,-0.021507918,0,0.009085403,0.042344498,0.018315018,0.030370043,0.069767442,-0.007317073,0.042864894,-0.022277228,-0.008714597,0.018303844,-0.033057851,0,-0.000329815,-0.011583012,-0.005185185,0.007220217,-0.016460905,-0.020961145,0.001290323,0.025104603,-0.021471313,0.002151309,0.01025641,0.019811321,-0.010014306,-0.000577701,0.028350515,0.017850361,-0.011434511,-0.004578599,0.029460581,-0.009943182,-0.004682274,-0.014760148,0.007018912,0.0168492,-0.011538462,-0.004631345,0.002588997,0,-0.020625,0.033557047,0.00551534,0.003478261,0.013291139,0.03743516,0.002538071,-0.004291845,0.018167299,-0.018929633,-0.020905923,0.04787234,0.013192612,-0.022352941,0.031746032,0.05,0.03286385,0.008161306,0.033455644,-0.011445199,-0.008213552,-0.0125,0.049340218,0.004123711,-0.005369128,0.007692308,0.003349282,0.008015267
2/5/2018,0.042238648,0.016075849,-0.040036232,0.048632219,0.068395172,0,0.02266235,-0.02173913,0,0.014405762,0.009869176,0.007913669,0.01874374,0.046195652,0.013513514,0.035900104,0.020253165,0.011208791,-0.010784901,0.027065527,-0.000166611,0.037611349,0.01171875,-0.013154629,0.005376344,-0.00083682,-0.007832898,-0.007731959,-0.019183673,0.007553957,0.013953488,-0.035532995,0.017576318,-0.020231214,-0.015028902,-0.038596491,0.026119403,0.03575184,-0.000511073,0.018943974,0.050215208,-0.000672043,-0.015730337,-0.033688287,0.036039768,-0.013488975,0.000186116,-0.001075963,-0.051298701,-0.028930015,0.046103896,0.011312993,0,-0.000687071,-0.032771084,0.003291139,0.021551724,0.004313725,0.029295888,-0.023309609,0.005752961,0.001157407,0.082631368,-0.028846154,0.022408964,0.000113636,-0.014761905,0.04427736,-0.038461538,0.001035197,-0.013924051,0.039365774,0.005646817,0.003373819,-0.026717557,-0.006199332,0.029912912
2/6/2018,0.079027356,-0.01312845,-0.035667107,0.008695652,-0.009623431,-0.008127078,0.000372439,-0.009876543,0.011592434,0.014792899,0,0.034975018,-0.037078652,0.018181818,0.018181818,0.004520342,-0.011166253,0.005216257,-0.021199273,0.004160888,-0.000166639,-0.030206677,0.003861004,0.006036217,-0.004634581,-0.011725293,0,0.055194805,0.003329172,0.001785077,0.021877205,0.005657895,-0.030909091,-0.033038348,0.018192488,-0.002085506,-0.010909091,-0.00964467,-5.68E-05,-0.040743671,0.000273224,0.000672495,0.01217656,0.002203967,-0.00039984,0.005127531,0.000186081,-0.008616975,-0.027378508,0.00788609,0.033519553,0.007457627,-0.00779896,-0.031189449,0.045901844,-0.009588695,-0.000464135,0,-0.038178428,-0.014392421,0.059892328,-0.002890173,-0.011115228,-0.007260726,-0.00913242,0.003749574,-0.05219913,-0.009,-0.056938776,0.005170631,-0.011553273,-0.003156234,0.011740684,0.002017485,-0.00627451,-0.015834933,0.007352941
2/7/2018,0.042253521,0.005442177,-0.032093933,0.002873563,-0.024081115,0.004841713,0.005212211,0.026932668,-0.008443908,-0.03148688,0,-0.022758621,0.004667445,0.014030612,0.011904762,-0.0445,-0.013801757,-0.005405405,0.021844059,-0.020718232,0.033333333,-0.002295082,-0.007692308,-0.00025,0.013610315,0.006779661,0.019473684,0.009230769,-0.007465782,0.0085531,0.030732044,0.007457805,-0.01435272,-0.032031727,-0.02074928,-0.002351097,0.011029412,-0.011276269,0,-0.001237113,0.01857416,0.001344086,-0.003759398,-0.014994002,-0.012,0.009810334,0.001302326,0.021295089,0.023926812,0.05411867,0.033033033,0.00269179,0.010480349,-0.015483871,0.00041684,-0.000254777,0.011271054,0.019133151,-0.033163265,0.014417745,-0.028888889,0.002318841,-0.007118771,0.023271277,0.001843318,0.00339597,0,0.013723512,-0.008872538,-0.007201646,-0.005194805,-0.042744063,0.01765893,0,0.026045777,0.01803998,0.010948905
2/10/2018,0.035135135,0.007367313,-0.035179943,0.03008596,-0.008225108,-0.018532246,-0.009259259,-0.01651287,0,-0.012642986,0.002272727,-0.022582922,-0.041666667,0.00754717,-0.011764706,0.033490319,0.011450382,-0.023913043,-0.044389269,0.01551481,-0.029032258,0.04929346,0.007751938,0.012753188,-0.00459364,-0.01010101,-0.044398554,-0.060365854,-0.013790221,-0.007773852,0,0.012987013,-0.034929095,-0.050425465,-0.005297234,0.002618487,-0.037090909,-0.014515293,0,-0.007431874,0.013676589,-0.003355705,-0.022264151,0.014613355,-0.008097166,0.034974093,-0.000371609,-0.003191489,-0.017182131,-0.04742268,0.019186047,-0.026845638,-0.012100259,-0.026015727,0.011904762,-0.007900102,-0.018993154,-0.047318008,-0.025751979,-0.018039359,-0.009153318,-0.011278195,-0.058867925,-0.005847953,-0.022079117,0.004061372,-0.005609383,-0.020107505,-0.000655022,-0.005181347,0.001131419,-0.044652701,0.040158651,0.006711409,-0.015384615,-0.009578544,0.039711191
2/12/2018,-0.006092254,0,0.036672255,0.040333797,0.012658228,0.019259819,-0.037383178,-0.006419753,0,0.037195122,-0.002494331,0.010830325,0.007423118,-0.013732834,0.026190476,-0.032911392,0.016352201,0.051893096,-0.011406844,0.013888889,0.021594684,0.027247103,-0.003846154,0,0.006389776,-0.00085034,0.035656402,-0.001297859,-0.022457627,0.009615385,0,0.002564103,-0.009664694,0.046465317,-0.00591716,-0.000783494,0.006797583,-0.000526039,-0.005681818,0.046589018,-0.041005291,0.047811448,-0.008104979,-0.00980196,0.010204082,0,-0.014869888,0.00298826,0.013986014,0.025541126,0.02624073,0.012758621,0.010498688,0.00921752,-0.005882353,0.005779604,0.016467384,0.037603057,0.002708266,0.001855632,-0.017156054,0.00643463,-0.009623095,-0.003267974,0.020696143,-0.002134831,0.015384615,-0.007720439,0.051343675,0.030208333,0.05972355,-0.001731102,0.012869399,-0.001333333,0.015625,0.001450677,-0.017361111
2/13/2018,0.066549912,0.01119403,-0.011522135,0.028074866,0.0125,-0.000370508,-0.021165049,-0.032554672,0,0.029982363,-0.004773812,0.007142857,0.032932331,-0.020253165,0,0,0.001237624,0.041499047,0.03525641,0.008219178,0.007804878,-0.002134146,-0.003861004,0,-0.020458554,-0.012765957,-0.019300991,0.010396361,-0.023840485,-0.004585538,-0.003685092,-0.006521739,0.013742282,-0.00729464,0.001190476,-0.016989022,0.012003001,-0.026315789,-0.003428571,-0.029411765,-0.002482759,0.002570694,0.007782101,0.009090909,0.006060606,0.011138924,0.018679245,-0.015109598,-0.008275862,-0.041578725,-0.043357421,0.004085802,0.008658009,-0.006,0.00591716,-0.001787767,-0.00787006,-0.009496124,0.036300778,-0.016854973,-0.03658946,0.005231037,-0.007287449,-0.028196721,-0.043317972,-0.009683594,-0.015151515,-0.033579034,-0.006650042,-0.020222447,0.000820345,-0.026011561,0.016470588,0.008010681,-0.015384615,0.00338001,0.003533569
2/14/2018,0.015599343,-0.023173432,-0.031697342,0.00390117,0.021711367,-0.02409192,-0.008133307,0.003082456,0,-0.023972603,-0.006395614,-0.00141844,0.011792109,-0.014857881,0.004640371,-0.020942408,0.021013597,-0.006911974,0.020433437,0.006793478,-0.028718942,-0.016193095,-0.018992248,-0.00570555,0.006121714,0.011637931,-0.001595745,0.01607717,0.043072824,0.006378455,0.006388702,-0.012099369,0.011886051,-0.003833866,-0.01902497,0.015687317,0.019273536,0.025405405,0.003440367,0.006961507,-0.012168142,0.011538462,-0.005019305,0.000800801,0.004016064,-0.006065107,0.003889609,0.012316335,0.008344924,-0.013433165,0.010459035,0.010851136,0.004291845,0.005969148,0.005882353,0.0048612,-0.012447257,0.003717472,0.041492911,0,-0.003832753,0.024862677,0.046492659,0.005398111,0.001926782,-0.005116543,0.003076923,0.025423729,0.010251046,-0.009287926,-0.002459016,0.008308605,-0.028240741,0.006622517,0,0.010105871,-0.003521127
2/17/2018,0.032336297,-0.002719855,-0.036325238,-0.024611399,-0.016666667,-0.006836308,0,-0.020230474,0,0,0.00137931,0.009943182,0.016546763,-0.005901639,-0.005773672,-0.010695187,-0.031476998,-0.054042989,0.046723301,-0.013495277,0,0.00310559,0.018964836,-0.024531025,0.001431639,-0.020025565,0.001598295,0.006329114,-0.02085994,-0.017605634,-0.024390244,-0.015895765,0.042617222,0.023412444,0.045454545,-0.015706806,0.005454545,-0.014232999,-0.005714286,-0.0199268,-0.027995521,-0.029784537,-0.005044626,-0.00180036,-0.048,-0.001992528,0.006826568,-0.016008538,-0.045517241,0.003348214,-0.028177113,0,-0.007692308,0,0.007017544,-0.017186505,0.012604144,-0.005653021,0.028128128,0,0,0.001410437,0.024941543,0.006711409,0,-0.028457143,0.002556237,0.009917355,-0.004969973,-0.01875,-0.020706656,0.006474397,-0.025726536,-0.001315789,0.0078125,-0.009051929,0.05229682
2/18/2018,-0.036021926,-0.007575758,-0.006574622,0.009296149,0.004237288,0.003059273,0,-0.019864088,-0.014720195,0.02748538,0.017676768,-0.036568214,0.002123142,-0.017810026,-0.00232288,0.021621622,-0.00125,-0.024453581,0.007536232,0,0.001827243,-0.030650155,-0.044590927,0.017751479,-0.008220157,0,-0.015425532,-0.011320755,0.039130435,-0.003584229,-0.006849315,0.02211042,-0.008286778,-0.001880288,-0.014492754,0.003989362,0.001808318,0.011764706,0.005747126,-0.002904564,-0.011232719,-0.016982364,-0.007020281,-0.045891784,0.030672269,0.011979037,0.001649258,0.019305857,-0.024566474,0.066740823,-0.007100592,0.000670916,0.011197244,6.67E-05,0.005342625,0.016709845,0.003586498,-0.00019604,-0.024437737,0,0,0.008450704,-0.039163498,-0.010666667,-0.018269231,-0.000117633,-0.043345232,-0.020253682,-0.015192508,0.008492569,-0.01829166,-0.035087719,-0.002444988,0.004611331,-0.025581395,-0.003365385,-0.018804567
2/19/2018,0.067424858,-0.007633588,0.001544231,-0.026315789,-0.026160338,-0.006862371,0,-0.018933333,-0.024570935,-0.003984064,0.010602301,0.018978102,0.008333333,0.007387508,-0.00814901,-0.026455026,-0.007509387,0.000443656,0.009608746,-0.013679891,-0.055214724,-0.00095816,0.025568182,0,0,-0.029565217,-0.002160994,0.005089059,-0.00083682,-0.01294964,0,0.000906736,-9.39E-05,-0.010675039,-0.023529412,-0.013245033,0,-0.02167019,0,-0.001248439,-0.005534518,-0.003322259,-0.018067557,0.014912833,-0.031797799,-0.013563502,-0.007135016,-0.004043413,0.000740741,-0.061522419,0.039928486,0.014079785,-0.02044293,0,0,-0.001146643,-0.001681732,0.001960784,-0.021956088,0,0,-0.002793296,0.021369213,-0.003369272,0.013712047,0,-0.002665245,0.001670495,0.018596788,-0.015789474,-0.007692308,-0.018181818,-0.004901961,-0.016393443,0.022275259,0.018330921,-0.00752909
2/21/2018,0.037290715,-0.005846154,-0.005726872,0.052702703,-0.00779896,0.017274472,-0.0022,-0.021473226,0.028101266,-0.021714286,-0.020089286,-0.022206304,-0.002661437,0.053333333,0.009389671,0.005434783,-0.007566204,0,0.034934747,0.024965326,-0.005265005,0.000639386,-0.04115552,-0.011046512,-0.044324324,-0.023297491,0.001624256,0.000632911,-0.024706868,0.005830904,-0.003448276,0.002588327,-0.026197183,-0.025706125,-0.012048193,0,-0.011552347,-0.011345219,0.011371429,0.039166667,0.001464558,0.000666667,0,0.021316225,-0.007578947,-0.004,-0.007186291,0.002136752,-0.022205774,0,0.008595989,-0.008264463,-0.003478261,0.053333333,-0.018022181,-0.00127551,-0.005938092,-0.009393346,0.015306122,0,0,0.036414566,-0.008523828,-0.000676133,0.036714976,-0.007647059,0.024585783,-0.001667709,-0.054149378,-0.005347594,0.005081826,-0.001234568,0.002463054,-0.004666667,0.003891051,0.009000474,-0.034137931
2/24/2018,0.04622157,-0.007892293,0,0.01283697,-0.012227074,-0.023018868,0.021246743,0.016666667,-0.027333169,-0.007009346,-0.004555809,0.003663004,-0.033286517,0.005063291,-0.023255814,-0.021621622,-0.002541296,-0.033481153,-0.000605727,-0.01894452,-0.038461538,0,0.01898473,-0.027042916,0.003016591,0.010550459,-0.031891892,0.01201771,0.004723057,-0.006884058,-0.015570934,-0.034594036,0,-0.022801303,-0.038414634,0.005637584,-0.006939372,-0.016939891,5.65E-05,0.047714515,-0.008774495,-0.013990673,-0.0268,0,-0.036911328,-0.002259036,0.002227171,-0.001066098,-0.015897048,-0.010888889,0.010795455,-0.001,0.003490401,-0.08835443,0,0.002426564,-0.008642603,0.007506914,-0.005326633,0.071125838,0,-0.002702703,-0.019538882,-0.00338295,0.005591799,-0.021339656,-0.034950443,0.000208812,-0.034656723,0.010752688,-0.000685577,-0.030902349,0.006388206,0.004688547,-0.000775194,0.004694836,0.00535523
2/25/2018,0.049088359,0.011542661,0,-0.012674271,-0.009725906,-0.006566242,-0.005103042,0.048087432,0.032405063,-0.017647059,0,-0.010218978,0.007264274,0.029596977,-0.002380952,0.005524862,0.015286624,-0.020417527,0.000881591,-0.005517241,0.009174312,0,0.0036452,-0.006042296,-0.004135338,-0.009986382,0.01451703,-0.004375,-0.00042735,0.011309741,0.002811951,-0.019387619,0,0.01,0.001902346,-0.009877202,-0.006987863,-0.037798777,-0.000451977,0.049751244,0.023900856,-0.011486486,0.002466091,0,-0.01938326,0.009559748,-0.005555556,0.009178228,-0.017692308,0.03572231,-0.016301293,-0.009009009,-0.008695652,-0.017633991,0,-0.000127405,0.011452991,-0.009803922,-0.006769728,-0.046394019,0,0.00298103,-0.001195695,0.004752206,-0.027803522,-0.01029679,0.026486486,-0.000208768,-0.012724381,0,-0.003515993,-0.014668367,-0.002929688,-0.000666667,0.008533747,-0.009345794,0.004261364
2/26/2018,0.029411765,-0.019275251,0.023704032,-0.030808729,-0.013392857,-0.000777605,0.004142829,-0.009384776,0,0.022754491,0,-0.007374631,0.000865426,-0.00795107,0.002386635,-0.005494505,-0.008782936,0.054800937,0.00181668,-0.004160888,0.037272727,0.015974441,-0.007263923,-0.004863222,0.011325028,0.008253095,-0.001100715,0.003766478,-0.033347584,-0.012265512,0.016473887,0.008999182,0,0.044224422,-0.018987342,-0.026691831,0.012222222,0.027151935,0.02803527,0.035362742,0.014121037,0.004784689,-0.02296023,0,-0.004492363,-0.004360827,-0.005586592,0.003384095,0.012529366,-0.002169197,-0.023428571,-0.003367003,0.030701754,0.021201413,0.017588235,-0.007008155,-0.028223762,0,-0.021261445,-0.033433249,-0.006646914,-0.000270197,-0.018355946,-0.001351351,0.000953289,0.003671971,-0.023696682,0.00229693,0.003452244,-0.011702128,0.009466437,0.045954693,-0.017629775,-0.006671114,-0.007692308,0.014150943,0.014851485
2/27/2018,0.001948052,0.006289308,0.077256005,0.01192053,0.005429864,0.050583658,0.017092338,-0.007368421,-0.05026974,-0.004683841,-0.01624714,0.014115899,0.001585243,0.053020962,-0.023809524,0.005524862,-0.011392405,0.040852575,-0.000934169,-0.002785515,0,-0.008176101,-0.024390244,-0.002443494,0.007465472,0.000454752,0.008264463,0.025641026,-0.004422822,-0.007669832,0.010689655,-0.004054054,0,0.043931732,0.019354839,0.019390582,-0.012074643,-0.004499438,-0.015834616,0,0.008809321,-0.008843537,-0.0096517,0.009381416,-0.009927798,0.001126267,0.005430712,0.022133221,0.012374323,-0.015217391,0.005266238,0.02027027,-0.015319149,-0.003460208,-0.000115614,0.000898242,0.026086957,-0.011881188,0.039912691,0.006679389,-0.020930233,0.003513514,-0.027235772,0,0.007619048,-0.006097561,0.024811219,0.051666667,-0.004587156,0.011840689,0.000937766,0.013613861,-0.008973081,-0.008730692,-0.049612403,-0.001860465,-0.003484321
2/28/2018,0.037589112,0.015625,0.004419446,0.041884817,-0.00090009,-0.004444444,0,0.006627784,-0.003098373,-0.028823529,0.022563387,-0.016117216,-0.027625899,0.025761124,-0.001219512,0.013736264,-0.00128041,0.049914676,-0.040206809,-0.00698324,0.039263804,-0.02346227,-0.00625,0.004592774,-0.04779548,-0.004545455,-0.008196721,0,-0.004886717,0.015826279,0.004435346,0.002170963,-0.013595603,0.039358159,-0.018987342,0.010869565,-0.011111111,-0.016949153,0.005586592,0.058098592,-0.037183099,0.048043926,-0.002966102,-0.052754982,0.020966272,0.00625,0.000186254,-0.006599299,-0.015278839,0.066225166,0.018044237,-0.000331126,0.001728608,0.053958333,-0.016419032,0.01025641,-0.006779661,0.002204409,0.036581709,-0.044549763,-0.026128266,-0.009695664,-0.005432511,0.00338295,0.030245747,0.006134969,-0.015789474,0.036846276,0,-0.010638298,0.000596201,-0.048229548,0.002515091,-0.004065041,-0.01141925,-0.015377446,0.04020979
3/3/2018,0.04996877,-0.030615385,-0.0002,0.046482412,-0.023873874,0.004464286,0,-0.031077166,-0.006993007,0.078134464,-0.003639672,0.011913626,-0.046759396,0.021689498,0.045177045,0.040108401,0.006410256,0.044290939,-0.044469914,0.040787623,-0.013324338,-0.004220779,-0.002096436,0.005790917,-0.027237354,-0.02283105,-0.007162534,-0.026219512,-0.022321429,0.005797101,-0.02955163,-0.012997563,-0.048093842,-0.05621905,-0.038709677,-0.007258065,-0.007490637,0.017816092,0.000166667,-0.04625624,-0.024868344,0.028814669,0.011474713,0.002475248,0.032589286,0.016645963,0,-0.022005398,-0.020170675,-0.010351967,0.001715266,-0.006293475,-0.003451251,0.001910786,0.033856463,-0.005076142,0.011945392,-0.00019996,0.012438531,-0.025545635,-0.02,-0.023660593,0.041596639,-0.008766015,0.044036697,-0.010121951,0.011764706,0.000955292,0,0.049462366,-0.021109976,0.006414368,0,0.032653061,0.056105611,-0.01230478,0.046386555
3/4/2018,0.049970256,-0.000158705,-0.029805961,0.049219688,-0.008306414,0.006296296,-0.014873479,0.005708073,-0.009650496,-0.054494382,-0.024885845,-0.008094187,-0.00357032,-0.016759777,-0.038551402,-0.041167275,0,0.005447471,0.004557994,-0.012162162,0.034871795,0.00423867,0.012605042,-0.003333333,0.0488,0.004205607,0.001664817,0.010644959,0.023744292,-0.016570605,0.00140007,0.009327846,0.015608955,0.024691358,-0.019463087,0.007581912,0.00754717,-0.006775833,-0.000166639,-0.047801814,0.0180018,-0.042011458,0.028991597,-0.012345679,-0.025940337,-0.004154448,0.002793296,-0.000424538,0.016627078,-0.016736402,-0.023972603,-0.006666667,-0.012987013,-0.000394581,-0.061913696,-0.004846939,-0.001939292,-0.012,-0.026666667,0.04403156,-0.029865605,0.002785515,0.001210165,-0.008163265,0.000878735,-0.004558334,-0.016913319,-0.045619393,0,-0.036885246,0.016347826,-0.024219248,0,-0.025032938,-0.0421875,-0.000479157,-0.051076132
3/5/2018,-0.053824363,0.007936508,0,-0.029748284,0.00511866,-0.006624954,-0.019607843,-0.00027027,0.039636555,0.042780749,0,-0.011127596,-0.023212338,-0.05625,0.008505468,-0.020652174,-0.012738854,0.058436533,-0.008955224,-0.017783858,-0.041955732,-0.00974026,0.046887967,0.021587109,-0.026315789,-0.009306654,0.008310249,-0.03283767,-0.000892061,-0.010989011,-0.001747641,0.002989943,-0.020222447,-0.006024096,0.008898015,-0.00268745,-0.011235955,-0.010801592,0.002222222,0.052033712,0.041261421,0.024584718,-0.033483054,0,-0.005770084,-0.017177914,-0.015784587,0.02781907,-0.017912773,-0.027659574,-0.016959064,0.006711409,-0.002631579,-0.008552632,0.065818182,0.016021533,0.009968742,0,0.002935421,0.033642126,0.052334531,0.006944444,-0.028605963,0.004801097,-0.039508341,-0.00990099,0.016129032,0.014,0,0.021276596,-0.024640657,0.010450686,0,-0.010810811,0.01141925,0.00527325,-0.028097495
3/6/2018,-0.020359281,-0.043622047,-0.010309278,-0.017688679,0.00462963,0.000370508,-0.009,0.005136523,0,-0.055840456,0,0.005251313,-0.033492823,-0.038531005,0,-0.001109878,-0.019354839,-0.039670932,-0.056927711,-0.004178273,0.034482759,-0.045901639,0.030519223,-0.019047619,-0.01880141,0.004697041,-0.013186813,0.01793722,-0.017857143,-0.02,-0.0017507,0.001355014,-0.050567595,-0.03969697,0.033242877,-0.00323363,0.004166667,-0.005747126,-0.002716186,-0.012539185,0.009906595,-0.007782101,-0.022391213,0.05225,-0.015178571,0.022596754,0,-0.006404959,0.001586043,0.039387309,-0.02676978,0.006666667,-0.006156552,-0.017783676,-0.042988741,0.008830579,0.014178168,0.008097166,-0.066829268,-0.021933962,-0.044368601,-0.006896552,-0.008710079,0.001365188,-0.035648995,-0.015625,-0.025925926,-0.004733728,0,-0.03125,0.00877193,-0.001292825,0,-0.015710383,0,-0.004768717,-0.009056078
3/7/2018,-0.042787286,0.012679071,-0.01,0.037214886,-0.003686636,-0.017777778,0.038950555,-0.030930608,-0.024699177,0.001810501,0,-0.029850746,0.004950495,0.006887915,-0.026506024,-0.017222222,0,0.061488673,-0.022612584,0.001398601,-0.012166667,0.027491409,-0.011153846,0.010315534,-0.00998004,0.000467508,0.035634744,0.006922593,0.009090909,-0.003779289,-0.000350754,-0.00473613,0.008695652,0.029977911,-0.032173342,-0.010813733,-0.001886081,-0.034682081,0.000667,-0.011992945,-0.019058296,0.034640523,-0.00605013,0.01591827,-0.007706256,-0.013185203,0,-0.008109794,-0.022169438,0.002105263,-0.024449878,-0.001324503,0.002654867,0.032698284,0,-0.002250844,4.12E-05,-0.024096386,-0.015577627,0.012539185,-0.025510204,-0.01,0,-0.020449898,-0.018957346,0,-0.00706138,-0.009116132,0,-0.005376344,0.009652174,-0.014886731,0,0.006245663,-0.000806452,-0.00431241,0.008787346
3/10/2018,0.028097063,-0.024390244,-0.010311448,-0.016203704,-0.010175763,0.025641026,-0.009324009,0.020260894,0,0.007228916,0.016341879,-0.015384615,-0.004926108,-0.048507463,-0.00990099,-0.00508762,-0.014473684,0.035688666,-0.019671917,0.001396648,0.012316518,-0.044481605,0.003500583,0.001501502,0.04233871,0.004672897,-0.01344086,0.01875,-0.013513514,-0.013277693,-0.009824561,-0.019170632,-0.000646552,-0.019607843,-0.023066486,-0.010112052,-0.003023432,-0.010778443,-0.001333111,-0.042841842,-0.04,0.034744157,-0.042608696,-0.017539757,0.004111466,0.014474824,-0.009433962,0.001677149,0,0,-0.01566416,0.00795756,0.000882613,-0.018709931,0,-0.004261186,0.004082474,-0.002057613,0.007858963,-0.023577042,-0.030890052,0.002805836,-0.00376569,-0.015309673,-0.041545894,0,0.055798687,-0.0098,0.057738269,-0.011891892,0.016363793,-0.002628121,0,0.004827586,-0.015334948,-0.010105871,-0.004529617
3/11/2018,-0.08136646,0.033333333,-0.003614714,-0.017647059,-0.007009346,0.003308824,-0.019607843,0,-0.014545455,-0.006578947,-0.006868481,0.01171875,-0.014851485,-0.028104575,-0.01,-0.005113636,-0.008010681,0.04987013,0.011866667,-0.025104603,-0.013333333,0.01820091,-0.001937984,-0.013493253,-0.054545455,-0.005581395,-0.008174387,0.028834356,-0.00913242,-0.019607843,0.002834869,-0.001108955,-0.002372223,-0.00375,0.017361111,-0.00496963,0.004169826,-0.002421308,-0.000444964,-0.005221932,-0.020833333,0.046398046,-0.034968211,-0.036895977,-0.012738854,-0.006097561,-0.003809524,0.010673922,0.047773279,-0.059243697,-0.013367282,-0.009868421,-0.008818342,0,0,-0.002265576,0.016304571,-0.010309278,-0.029504742,-0.002682927,-0.023770935,-0.00391718,0.020579588,-0.018374558,-0.006048387,0.014603175,-0.006735751,0.015552414,0.017001546,0.007658643,-0.031946445,0,-0.025957739,-0.011667811,-0.006557377,-0.003889159,0.00840042
3/12/2018,0.014198783,-0.008064516,-0.023260777,-0.041916168,0.011764706,-0.043239282,0,-0.018226333,-0.027411703,0.011438892,-0.005891393,-0.03011583,-0.00519263,0.037659718,-0.015151515,0.010850942,-0.01615074,0.006102589,-0.004414284,0,-0.042060811,0.034719835,0.005825243,0.012158055,-0.018821604,-0.003741815,-0.013736264,0.014907573,-0.022119816,-0.000392157,0.003533569,0.025534277,-0.020860355,-0.009723965,-0.020477816,-0.001109878,-0.007172518,-0.04065534,0.006566134,-0.014998125,0.053191489,0.032672112,0.022588235,0.01606525,-0.000921659,0.018282209,0.009942639,-0.020294057,0.031684699,0.022778026,-0.006451613,0.046511628,0.009786477,0.000666667,0,-0.000252302,0.005819122,-0.0125,0.016178067,-0.01198337,0.053680133,0.008426966,-0.036213992,0.006479482,0.024340771,-0.01126408,-0.038080334,0,0.049392097,0.001085776,0.028886555,0,0.067955112,0.000694444,-0.008250825,0.010736945,0.006942034
3/13/2018,-0.051333333,0.016097561,-0.001966354,-0.00375,-0.009302326,0.034086557,0,0.000277085,0.016260163,-0.011904762,0.030404535,-0.00477707,0.00336757,0,0.002564103,-0.02259887,0.013679891,-0.02295082,-0.008139766,0.001430615,0.007935108,0.003322259,-0.002316602,-0.001501502,0.000834028,-0.014084507,0.000557103,0.039952996,0.013195099,0.020007846,0.01056338,-0.00947226,0.011369908,0.012036744,-0.011149826,-0.000277778,-0.003422053,0.01201771,-0.004975399,0.005329273,-0.002886003,-0.006779661,0.010584445,-0.002675748,0,0.006024822,-0.002461189,0.009934475,-0.015730337,-0.017467249,0.00974026,-0.019047619,-0.022026432,0.025982678,0,-0.003154574,-0.003214142,0.002109705,0.041777968,0.024257426,-0.019432773,0.015877437,0.029035013,0.000715308,0.003960396,0.003670886,0.030368764,0,0.049722423,0.014099783,-0.013101923,0.006587615,0.015761821,-0.009715475,0.031613977,0.001931434,0.003102378
