date,CWB,CU,BTE,ATA,ASR,ARX,ARE,AQN,CP,ENB,CNR,CNQ,BNS,EMA,CM,BMO,ELD,CLS,BLX,ALA,CIX,CIGI,AGI,CFP,AEM,CCO,CCA,BCE,BCB,BB,ABX,ABT,CAS,CAE
5/28/2012,-0.031246446,-0.003710507,-0.020152119,0.023810649,0.018984126,-0.009686611,-0.008339107,-0.003224918,-0.016807569,-0.004899882,-0.028274008,-0.008152851,-0.023544437,-0.003920694,-0.005099737,-0.003842356,0.005864057,0.003766483,-0.032575546,0.001006806,-0.010974446,-0.004807327,0.017663472,-0.013233541,0.046577512,-0.026466551,-0.002390098,-0.00344982,0.007587628,-0.007870613,0.032261039,-0.026024193,0.024457178,0.004961834
5/29/2012,0.019082284,-0.000148761,0.062810318,0.006042314,0.057545608,0.037406093,0.020142592,0.008058694,0.022650143,0.007114693,0.013975757,0.070491414,-0.003264257,0.007548949,0.005954287,0.01304555,0.005907348,0.073044194,-0.006392802,0.016608794,0.009136988,0.00443621,-0.003231187,0.031155168,-0.001959878,0.023940445,0.012008029,0.002709314,0,0.074107972,-0.012503369,0.013786199,0.013625772,0.001989372
5/30/2012,-0.005274177,0.007287817,0.008138502,-0.002421309,0.027440689,0.014394346,-0.007602419,-0.019196475,-0.013230315,-0.004914048,-0.015871375,0.006381674,-0.015216357,-0.001815773,-0.02443995,-0.021224759,0.030932897,-0.016107731,0.006392802,0.015848226,-0.004582091,0.002228769,-0.005371718,-0.009000961,0.016673343,-0.002519741,-0.011141439,-0.016882037,0.003815514,-0.003745323,-0.008659441,0.01047725,-0.006836093,-0.001989372
5/31/2012,0.033238996,0.016699658,0.056312669,0.003634165,-0.068877263,0.027441449,-0.011704157,0.004764682,0.031782677,0.030100065,0.018884733,0.037793015,0.03008617,0.01309573,0.022733635,0.01974829,-0.036840245,0.014755466,-0.007672712,0.018220554,0.028274581,0.012697958,-0.036271159,0.022656157,-0.089035705,0.022915488,-0.007357549,0.008038469,0.012824557,0.001870908,-0.07268185,0.010588186,0.025270413,0.001989372
6/1/2012,0.007019862,0.00227999,0.000701901,0.01343942,-0.028805077,0.005480166,0.036398621,0.012810221,0.010227837,0.006585876,0.003867322,-0.004538547,0.002727273,0.002763005,0.010703714,0.012449847,-0.046018251,-0.002699057,0.007672712,0.014244417,-0.003279362,0.00792731,0.002586583,-0.001831502,0.000472969,0.010359017,0.001943381,-0.005608205,-0.034241129,0.062792232,-0.002744982,-0.001776343,0,0.028321743
6/4/2012,-0.017069179,-0.004398766,-0.035364589,-0.017073585,-0.044729737,-0.034855166,0.012140665,-0.028612493,0.00756776,-0.001014447,-0.004834551,-0.013501711,-0.009511748,-0.015858735,-0.008713074,-0.01632195,-0.00799662,-0.02396919,-0.012744995,-0.007501435,-0.003746716,-0.020997074,-0.002069801,-0.015433806,-0.000236513,-0.027721504,-0.001943381,-0.002670493,0.006241097,-0.032371635,0.001599901,0,-0.016145198,0.001018944
6/5/2012,-0.029560527,-0.013835359,-0.018996253,-0.010823918,-0.064258574,0.000481318,-0.035151867,-0.026305915,-0.029665133,-0.000510285,-0.007297753,-0.011284797,-0.008658086,-0.022145427,-0.007652648,-0.011340163,-0.017383549,-0.020834087,-0.011327107,-0.042858033,-0.013447047,-0.003703985,0.028287779,-0.010752792,0.006648822,-0.021042112,0.006707537,-0.007492253,0.005032947,-0.023844716,0.050932229,-0.010569493,-0.035960225,-0.004092903
6/6/2012,0.009378568,-0.004618018,0.004434925,0.039029344,0.021444218,0.022451129,0.043914909,0.013832578,0.00281932,0.001269298,-0.011475092,0.022000507,-0.011052148,-0.000884746,-0.003521271,-0.001999496,0.03587564,0.003873472,0.002504361,-0.016908453,-0.004133656,0.016020778,0.054037366,-0.007104826,0.02876535,0.010462826,-0.00281699,-0.009345243,0.002526004,-0.039728088,0.042799838,0.0087963,0.02004533,0.012341124
6/7/2012,0.003777139,-0.003415321,0.020898671,0.00874459,0.045843182,0,0.028569201,0.025081447,0.011222868,0.00944949,0.005841045,0.02391916,0.017777939,0.011896159,0.009467119,0.01961374,0.018015774,-0.011575692,0.01900885,0.023752706,0.004592591,-0.012316792,-0.006706742,0.008888947,-0.012670657,0.012096454,0.00412002,0.000715772,-0.018776712,-0.010810916,-0.008508281,0.005305909,0.020482149,-0.009267166
6/8/2012,-0.026876723,0.023686808,0.006377761,-0.034528708,0.007587391,0.035678311,0.013683838,-0.037379173,-0.00447748,-0.010208503,-0.000477056,0.013980875,0.006191138,0.002997328,0.001422474,0.002595993,0.00830376,0.027221383,0.01157486,0.010010241,0.011587511,0.005952437,0.004470131,-0.0080036,0.015617803,0.005598384,-0.001955196,0.002631214,-0.032959838,0.043027232,0.013296441,0.007149686,0.011577943,-0.005114145
6/11/2012,0.033712687,-0.00181811,-0.016992784,-0.003629768,-0.00456599,-0.017242679,0.000924343,-0.001534852,0.003934971,-0.003549356,0.000835672,0.00144584,-0.001743957,0.001203123,-0.005954287,-0.012541358,-0.039224009,0.00263158,0.006492393,0.003474439,0.004674159,-0.005215212,0.001114698,-0.001769912,-0.042140521,-0.021690859,-0.004543037,-0.006440452,0,-0.019454064,-0.000251991,0.02536261,0.021156556,-0.018199631
6/12/2012,0.016900405,-0.026597911,0.032421542,0.026929412,-0.051742101,0.019285759,-0.024515537,0.03575274,0.003401755,-0.000505043,-0.00023999,0.015914162,-0.006373073,0.002104766,-0.005638074,-0.004573399,-0.02453222,0.00793655,-0.035813865,-0.000696918,-0.005602509,0.009706204,-0.003910871,-0.002649008,-0.020999418,-0.01387865,0.00671514,-0.006316661,-0.010735567,-0.009132484,-0.001010128,-0.010955303,-0.03042961,0.006045156
6/13/2012,-0.003477256,0.023422158,0.001857779,-0.006184312,0.045691874,-0.010195605,-0.007148266,-0.017244135,0.008354912,0.002021703,0.011786858,-0.005885371,-0.000962894,0.009985601,0.001406031,0.00109571,-0.010111763,0,-0.005008768,0.004530659,0.001399301,0.010174092,0.011225903,0.005305052,0.004629708,-0.006377958,-0.001086641,0.007688812,0.005943721,0.03609832,-0.004782135,-0.001818204,0.009273053,0.021491698
6/14/2012,-0.019502916,0.01001279,-0.011328295,-0.003692312,-0.001502729,-0.016108328,-0.015899187,-0.041146013,-0.00903531,0.002032696,-0.004708619,-0.013106926,0.000385046,0.013163885,-0.009106085,-0.008546067,-0.023714475,-0.01056813,-0.006233501,0.004905541,0.005143262,-0.003780999,0.016495257,-0.025384295,0.004648684,-0.036014222,-0.020632186,0.008234224,-0.004755001,-0.05143466,-0.01098392,0.001818204,-0.032060092,-0.001033956
6/15/2012,-0.001889422,-0.011973122,-0.000687447,0.009876623,-0.036963863,0.0035065,0.00614747,0.053655581,-0.019968286,0.006112588,-0.025788946,-0.024657751,0.007338803,-0.008286509,0.005314328,0.006176076,-0.020198665,-0.036132963,-0.024537694,0.003867457,0.003756056,0.031819304,-0.017624135,-0.014586273,-0.013195094,-0.008454434,-0.012051698,0.00170404,0.007148053,0.027224912,-0.022097218,0.001821516,-0.002226851,-0.010281185
6/18/2012,-0.027746724,-0.017030068,-0.005270795,-0.022086787,0.014625226,-0.034958122,-0.023532561,-0.026428541,-0.000801466,-0.024232703,-0.013635189,-0.018537021,-0.029220669,-0.013358054,-0.01985397,-0.015370501,0.020952928,0.011472401,-0.023964497,-0.000705756,-0.007969668,0.006649838,-0.006186154,-0.010169579,0.001840052,-0.023575842,0.007805236,-0.009938264,-0.001197242,-0.00824558,0.003893297,-0.021595874,0.002226851,-0.0172276
6/19/2012,0.022437702,0.009226946,0.027335654,-0.002424244,0.060721446,0.004851527,-0.035740698,-0.001517568,-0.003079232,-0.005717514,-0.006688866,0.019594128,-0.003758161,0.001813945,-0.000961436,-0.003046946,-0.002261082,0.025975486,0.011910463,-0.007367158,-0.013447047,-0.031654352,0.003369521,0.017007213,0.006706358,0.011950014,0.004886001,-0.002649054,0.00239592,0.043829859,-0.000729629,-0.005315351,0.029733755,-0.005014313
6/20/2012,0.023341857,0.011575794,0.059510102,-0.001209922,0.096880342,0.038149418,0.046194552,0.027946108,0.007379906,0.011720009,0.014240423,0.061952939,0.017401987,0.011238044,0.015361661,0.018417448,0.049503679,0.011912782,0.020561167,0.005457113,-0.001839997,0.001142556,0.05606668,0.012947958,0.03974969,0.009285525,0.007691252,0.012100654,0.032919648,0.015370139,0.038743445,0,0.006968102,0.006020199
6/21/2012,-0.008097133,-0.016944623,-0.009179399,-0.021531932,0.036866633,-0.008042823,-0.015640083,-0.006285574,-0.003092483,-0.006997725,-0.001164486,-0.014926494,-0.009682366,-0.007001107,-0.011094839,-0.006719419,-0.006324659,0.009364617,0.00122981,-0.002469575,0.00924045,0.008405385,0.002979306,-0.012089957,-0.003132891,-0.018490897,-0.000427998,-0.001703212,-0.001238769,0.020538619,0.016594966,0.012454501,-0.023076085,0.019294985
6/22/2012,0.020955859,0.020278473,0.019953209,-0.008249899,0.012603841,0.013614552,0.010399496,0,0.01474167,0.00274436,0.007600127,0.011919684,0.010637724,0.005170922,0.008864792,0.009637715,0.000786371,0.036965194,0,0.008843419,-0.000930462,-0.015606346,-0.001788648,0.012089957,-0.040785007,0.032588328,0.004081071,-0.004365418,-0.003707127,0.078068373,-0.01482151,0.012635208,0.009161267,0.021769583
6/25/2012,-0.020955859,0.0048666,-0.01624314,-0.010507978,0.063570352,0.007139801,-0.002610031,-0.023197746,0.003549785,0.006514903,-0.001993961,0.003758787,-0.003432381,-0.003045703,0.000847034,-0.005467047,0.01110742,-0.016597891,-0.007311581,0.003202222,0.002318138,0.00150784,0.049413291,0,0.042951053,-0.007541551,-0.009641107,-0.011071781,0.012396219,0.020508004,0.041169348,0.020173285,0.018605566,0.005256693
6/26/2012,-0.000767067,-0.010467355,-0.004476059,0.002325582,0.019500623,-0.048669363,-0.016373854,-0.00461935,0.004385544,-0.004766107,-0.003857613,0.001880137,-0.008906158,-0.000608874,-0.001129219,-0.004894666,0.003195166,-0.012270093,-0.007273299,0.005720101,-0.015273511,-0.007905755,0,-0.023186955,0.004593549,-0.035693409,0.018289429,0.003118826,-0.030728473,-0.029018694,0.007163239,0.030061992,0.018958306,-0.018784407
6/27/2012,0.017027431,-0.006314585,-0.023056906,0.005837728,0.044275309,-0.083130241,0,-0.006140599,-0.009704779,-0.013670822,-0.006513263,0.001508489,0.007269658,-0.009072151,0.002399096,-0.004150346,0.0072246,0.002713706,0.003630037,-0.021629644,0.006918816,-0.021530481,0.096438691,-0.01349093,0.021548821,-0.019839162,-0.010799405,-0.001920694,-0.001210283,-0.002116403,0.003469109,0.007658858,0.004803271,-0.002066844
6/28/2012,-0.030749051,0.003754539,-0.039229083,-0.089545244,-0.125538378,-0.031489504,-0.008511323,-0.006103122,-0.016189867,-0.003694375,0.001855485,-0.030482584,-0.012592221,-0.011975094,-0.01165284,-0.013240617,-0.010419766,-0.005420067,-0.030997433,-0.015318537,-0.021057792,-0.044883009,-0.090790052,-0.016611678,-0.020580184,0.001341519,0.004737478,-0.005972935,-0.006029542,0.226850201,-0.024283473,-0.056072619,-0.009583581,-0.020436837
6/29/2012,-0.003779163,0.00105428,-0.032797867,0.008602204,-0.005433718,-0.001311654,-0.016797937,0.004584684,-0.024849726,0.0024614,-0.006943638,-0.039491522,-0.011125998,-0.013006608,-0.01468564,-0.019537904,-0.055833125,-0.006734032,0.014188335,-0.006198237,-0.002711828,0.013075817,-0.055061929,0.009933857,-0.045042636,-0.032979879,-0.014357968,-0.013250093,-0.024920623,0.013351333,-0.02954718,-0.085350593,-0.011824346,-0.013052079
7/3/2012,-0.006014319,-0.007356722,-0.000676599,0.006500565,-0.024941969,0.01007944,-0.018986867,-0.009126966,0.01036714,-0.003446268,-0.007469123,0.002823455,-0.009517512,-0.002929084,-0.004390019,-0.006948352,0.071095677,-0.010681009,-0.004747006,-0.008883997,-0.006305332,-0.029103292,0.010171835,-0.012401978,-0.011752741,-0.008608743,-0.005092662,0.006839552,0,0,0.016079901,0.015136703,-0.032404377,-0.002990589
7/4/2012,0.002627106,-0.003880575,0.019580669,0.018651117,-0.007016224,0.011969268,0.002456199,0.009126966,0.000659743,0.014852141,0.020355636,0.028281365,-0.000743305,-0.005840654,0.007282712,0.00555433,-0.023210154,-0.003976148,-0.003552762,0.001363638,0.003600838,0.038393881,-0.02259107,0.009079716,0.028113528,0.025184481,0.008077093,-0.002837122,-0.007011495,-0.048534115,0.007488162,-0.025109205,0.006840682,-0.007931453
7/5/2012,0.000751204,-0.005495317,0.010634317,0.021265491,0.068739781,0.016628544,-0.015455001,-0.00609389,0.00968186,-0.003732079,-0.005361182,0.035480659,0.01930214,-0.001456871,0.007614481,0.007337955,0.017563893,0.00796817,-0.003540185,0.004435589,0.001802183,0.002514914,0.029832101,0.005821222,0.028924155,0.005291245,0.009001992,0,0.001165174,-0.051165245,0.027059227,-0.024494145,0.030287681,0.009924185
7/6/2012,0.006034733,-0.002958865,0.009103861,0.029852963,-0.007461272,0.010485507,0.00647828,0.01528305,0.007761205,-0.001490288,0.002211946,0.009827515,-0.002456937,0.008467314,-0.000971872,-0.001051929,0.005646261,0.009377162,-0.01168715,0.009977588,0,0.001082474,-0.010845168,0.005855307,-0.000726741,-0.000440742,0.002804972,-0.004472054,0,0.052446475,0.005074515,0.039479516,-0.023372988,0.013038976
7/9/2012,0.017943289,-0.004420004,0.024451752,-0.025317808,0.043688338,0.005973317,-0.012914862,-0.018316126,0.001344049,0.003229516,0.000930321,0.018405499,0.009101323,-0.019738652,0.007247138,-0.001400853,0.058350348,0.00675222,0,0.001037506,0.004975941,0.00759754,0.011451499,0.016067999,0.042832471,0.010657385,0.004543037,-0.00515808,-0.00581234,0.047252885,0.026857104,-0.011665043,0.004636502,-0.006032976
7/10/2012,-0.002692794,-0.000590449,-0.021162414,-0.007923075,0.011727327,-0.038426833,0.029296586,0.013710991,0.009052323,-0.018250497,-0.011473691,-0.023709236,-0.010608893,0.004608986,-0.007247138,-0.007667399,0.027854411,-0.010781776,-0.016149911,-0.0006953,-0.004527999,-0.00831932,-0.002423119,-0.004253516,0.02148006,-0.005345436,0.005874502,0.006801038,0.001159768,-0.017322219,0.019712383,0.035433836,0,-0.013963257
7/11/2012,0.010814959,-0.001028569,0.011834251,0.097002705,0.02184928,0.009805611,-0.006584928,-0.006121804,0.005306196,0.002202889,0.00577921,0.012934275,0.014045002,0.005211638,0.004453712,0.007142585,0.035024221,0.014855101,0.008042354,0.0020768,-0.00134944,0,0.045773029,0.002549938,0.022743843,0.010271933,0.021391484,0.002595011,0.006987,0.001321877,0.013836815,0.033190422,0,0.011956529
7/12/2012,-0.006193607,-0.004540211,-0.01112819,-0.030583423,-0.035510782,-0.007583772,-0.021106393,0.001537779,-0.027719829,0.005403129,-0.005664837,-0.011041016,0.001528909,-0.006078948,-0.003064181,-0.004012034,0.001834682,-0.008130126,0.008107558,-0.008621536,0.00316192,-0.002155902,0.003807548,0.000851426,-0.01026201,-0.016469844,0.016861608,-0.004237969,0.030839971,0.028170877,-0.004539421,0.007149686,-0.004636502,-0.006992004
7/13/2012,0.010085996,0.002490112,0.006852058,0.017011346,0.013661502,-0.031502135,-0.002406933,-0.010650784,-0.000927405,0.003205619,0.001269386,-0.002648644,0.002109044,-0.001439839,0.003064181,-0.000348323,0.0073536,-0.001348618,0.002326528,0.004130743,-0.00316192,0.001080531,0.0192376,0.002558637,0.013970377,0.01378292,-0.016413975,-0.00047278,-0.02380381,0.036014973,-0.001696593,0.02536261,-0.013755375,0.000995869
7/16/2012,-0.000387019,-0.005697999,0.003085508,0.02607224,-0.057267235,-0.013258884,0.001603978,-0.009009455,-0.005817451,-0.011786934,-0.011132666,-0.03086235,0.001534486,-0.002301838,-0.001114791,-0.002434872,0.03281607,0.010840215,-0.008126366,-0.018795727,-0.001800561,0.002519451,0.016329475,0.009438079,0.010136286,0.004932414,0.007611213,0.001175608,0.014208567,0.009922123,0.00879951,0.039279974,-0.015816744,-0.005960395
7/17/2012,-0.004666287,0.002771596,-0.002374088,-0.002512564,0.020599806,0.01025327,0.025196391,-0.016337305,0.001450486,-0.003168116,-0.003304743,-0.027450421,-0.004599043,-0.000287857,0.000416655,-0.00329261,0.003820754,-0.00272109,0.005799837,-0.008761248,-0.005388481,0.002888075,0.004615377,-0.01539808,0.005105455,-0.004932414,0.160538359,0.000706705,-0.003560618,-0.001423488,0.012043185,-0.005699716,-0.0265638,0.004964525
7/18/2012,-0.008112779,-0.016375011,-0.031297056,-0.003757049,-0.028012348,-0.014492131,-0.007380713,-0.00294385,-0.009460077,-0.003889291,-0.009846662,-0.031903024,-0.00629196,-0.000863075,-0.000695656,-0.008960447,-0.008573819,-0.029453267,-0.001168358,-0.009687707,-0.004911504,-0.003610376,0.006640694,0.020583917,-0.014445923,-0.018629138,0.040383009,0.00708444,-0.004746425,0,-0.012043185,0.00378793,-0.004363717,-0.010889604
7/19/2012,-0.004226825,-0.013844144,0.005070017,-0.00623055,0.01485996,0.001266769,-0.006515212,-0.001458273,0.012899077,0.004130601,0.009962118,0.006578309,0.008971284,-0.007151572,0.001393792,0.003265582,0.00953868,0.009277734,-0.035365769,-0.016806781,0.003567369,0.032599408,0.000659408,-0.057254693,-0.009779759,-0.004817834,-0.005480857,0.005225743,0.022734654,0.0230226,0.003711649,0.011500832,-0.021487892,-0.00196725
7/20/2012,0.008466796,-0.011136014,0.022201365,0.015019056,0.028437738,0.003399982,0.021331517,-0.008767168,0.006512475,-0.000971499,0.012130153,0.000345212,0.0146826,0.001714579,0.002513332,0.009856392,0.047061458,0.01881776,-0.017778428,0.005429155,0.021234997,0.029086273,0.024963415,0.021506205,0.021533954,0.022995579,0.003306401,0.016330304,0.017099592,-0.014451119,0.023742646,0.003871589,0.015002965,0.008883264
7/23/2012,0.006978026,0.018820725,0.025607081,0.007594973,-0.075892883,0.00982538,-0.0049632,0.008767168,-0.000800514,-0.005819111,-0.005397872,0.039332891,0.004679777,0.000854417,-0.000697893,0.003483237,-0.039378354,0.021948755,-0.013132755,0.014616754,0.00825375,0.012336547,-0.016930614,0.027120306,-0.030177403,0.017605715,0.015298284,-0.011792891,-0.018309875,-0.015658683,0.010898009,0.033423945,-0.004316734,0.006964179
7/24/2012,-0.003105218,0.016269802,-0.003145251,0.001271456,-0.04019603,-0.021666149,0.020002334,0.011789355,-0.050779669,-0.005547092,0.005514751,0.006163463,0.010612984,0.006021448,-0.00027982,-0.000176873,-0.018167743,-0.016506565,0.004353988,-0.004341786,-0.029488747,0.010538141,0.006060038,-0.003430535,-0.031315396,-0.017605715,-0.008652504,0.003356217,-0.008431215,0.021414095,-0.021392424,0.00603458,0.004316734,-0.020748704
7/25/2012,-0.008499511,-0.030736553,-0.019622547,-0.007604599,-0.027023169,-0.027352122,-0.015868046,-0.013266291,-0.025998569,-0.010999489,-0.021309442,-0.011927822,-0.013151475,-0.008590444,-0.005293812,-0.006430937,0.00285034,-0.008152219,0.016518817,-0.018814576,-0.002228022,-0.003522778,-0.031920202,-0.027028672,-0.073312494,-0.012891176,-0.004157969,-0.006941176,-0.00597907,-0.017167804,0.042950399,0.032705978,-0.023490137,0.006868511
7/26/2012,-0.017536091,0.019047694,-0.021445769,-0.012547216,-0.040827108,-0.051990627,-0.004959098,0.002935209,-0.025941005,-0.001661947,0.003387511,-0.011076919,-0.014327797,-0.005966154,-0.018857077,-0.010168978,-0.053666866,-0.069263471,0.023586226,-0.01363877,0.001790643,-0.024706684,-0.061546766,-0.00415801,-0.018846168,0.025047059,0.002215868,-0.010434201,-0.017711881,-0.049802822,0.016787038,-0.048692178,-0.008391384,-0.003930638
7/27/2012,-0.005277008,0.004457296,0.009134786,-0.011159446,-0.01743043,0.002341334,-0.013105274,0.019281155,0.010636567,0.006907904,0.002833424,0,-0.003835331,-0.012488606,-0.000409574,-0.002598659,-0.024914486,0.008877674,0.005686716,-0.006113273,-0.004032115,-0.008347645,-0.003067959,0.015050451,-0.023910582,0.019203139,0.001388234,-0.0032985,-0.007003311,0.02182897,-0.018601114,0.028112673,-0.014535597,0.005901766
7/30/2012,0.01248417,-0.008898586,0.021885869,-0.006146301,0.066619496,0.022517607,0.020553173,0.012037905,0.009645656,0.019308594,-0.003624021,0.028475079,-0.002486546,-0.00767476,0.000273031,0.005555338,0.047694173,0.027115929,0.001149651,-0.000320974,0.003582614,-0.014270829,0.036225172,0.001686341,0.009724735,0.03094878,-0.004710198,-0.003755959,0.011699582,0.009702086,0.002724029,-0.01615357,0.018734719,0.002963996
7/31/2012,-0.001142674,0.021661635,0.001683819,0.001226242,-0.01500517,0.03372047,-0.031076178,-0.01054905,-0.001594632,0.012755194,0.01445916,-0.009099212,0.00709177,0.007958991,-0.002723067,0.000172086,0.011122504,0.035979897,0.004583681,0.00320951,0.020832467,-0.002603844,-0.014522435,0.02218521,-0.006795178,0.026536526,0.012515504,0.00234371,0.00471843,0.002789402,0.010047553,-0.050803848,-0.016667659,0.016963974
8/1/2012,0.009168635,-0.010887562,0.037055113,-0.002450982,-0.01478334,0.044361066,-0.007220827,-0.008942253,0.000980102,0.015174173,0.001721458,0.030904348,0.012000394,0.004578275,0.00791702,0.010679251,0.01501537,0.01091416,0.002299744,0.021124196,0.006887705,-0.009248185,0.005025355,0.000863185,0.010892556,0.004904986,0.003927276,0.000705875,-0.00471843,0.022599832,0.007370003,0.042823873,-0.008242726,-0.001005887
8/2/2012,-0.003067144,0,-0.023959229,-0.004884015,-0.028944128,-0.015859566,-0.021354813,-0.001496675,-0.011580226,0.001001219,-0.022153607,-0.043509199,-0.009689805,0.007480259,-0.003692904,-0.009284743,-0.02890164,-0.00547197,0.009266487,0.001645492,-0.00642874,-0.020776757,-0.008157584,-0.05051579,0.001827854,-0.016085449,-0.00727987,-0.002581282,-0.00937059,0.002861232,-0.011950513,0.036435728,-0.022299967,-0.003011604
8/3/2012,-0.009897867,-0.016326244,-0.047430044,-0.012106685,-0.025035601,-0.002122888,-0.017069233,0.013444654,-0.020275369,-0.003506681,-0.00145859,-0.070777284,-0.014356979,-0.007194643,-0.007752278,-0.003655551,-0.053684595,-0.030895674,-0.01156623,-0.00590618,-0.013640919,0.006877733,-0.033191551,-0.025933382,-0.032607331,-0.012497443,-0.004174178,-0.013735202,-0.003491456,-0.047561411,-0.033839738,-0.014315854,-0.013927899,-0.006992004
8/7/2012,0.00303689,0.00975842,0.005835815,-0.022606555,0.015565048,0.005960302,-0.006899751,0.003014788,0.006673627,0.018930216,0.003934957,0.014435514,0.012239617,0.010669076,0.005161502,0.010303142,0.032030188,-0.023530497,-0.005733332,0.005247659,-0.012569477,-0.004351004,-0.019163805,0.004811557,0.007106086,0.017826847,-0.008023388,-0.023987778,0.009337777,-0.032260862,0.011253322,-0.00811941,-0.015686865,-0.004964525
8/8/2012,-0.004549536,-0.011843332,-0.030437187,0.019002947,-0.017121837,-0.00510929,0.016950864,-0.001497839,-0.000717851,0.000252624,-0.004719082,-0.059730104,0.000577259,0.003482578,-0.002992098,-0.003329319,-0.016138779,-0.003868477,0,-0.001972967,-0.002227363,-0.001803645,-0.010614944,0.006451635,-0.001337312,-0.00194277,-0.009599887,-0.011001871,0.005880701,-0.020943174,-0.00741903,0.00811941,0.074723351,-0.013770966
8/9/2012,-0.002269372,-0.00043069,0.015795313,0.002400962,0.007757174,0.007673757,0.001555331,-0.009003796,-0.00405302,-0.012157138,-0.006258504,0.014116747,-0.000963677,0.000289771,-0.006901285,0.000350692,-0.012382743,0.003868477,0.005733332,-0.002619618,0.018413773,-0.00108443,-0.000587122,0.002430135,-0.002666834,-0.003386634,0.012080325,-0.005562807,0.03601511,-0.062755845,-0.013795971,0.010189375,-0.026904644,0.007845887
8/10/2012,-0.001128079,-0.006151683,-0.017158185,-0.014320054,0.060913281,0.004286759,-0.002332091,0.001484403,-0.002614564,0.002728842,-0.001782406,0.026189517,0.002697455,-0.002612836,-0.000673057,-0.000175361,0.016843229,0.01169604,0.01156623,0.000983416,0.008195665,0.006511533,0.001762401,0,0.010262127,0.019527094,0.002212188,-0.000446753,-0.022968592,0.024631787,0.009961679,-0.012225416,-0.018203943,0.009894725
8/13/2012,0.007188077,0.002996458,-0.012621325,-0.049692488,0.0439267,0.007332376,0.049337717,0.004509111,0.007265117,-0.000507299,-0.002555092,-0.016775767,-0.003081079,-0.007231871,-0.004303399,0.000526176,0.006272775,0.002617803,0.003498979,-0.003922925,0.001369356,-0.006150186,0.003527871,0.001623377,0.011500968,-0.004916231,0.001385925,0.001554925,-0.00831693,0.06970563,0.002357069,0.060627924,0,0.003985467
8/14/2012,-0.006059998,0.009778351,-0.019077704,-0.015660275,0.088423043,-0.005182085,-0.000815395,0.013607404,0.001794745,-0.003045236,-0.00409455,-0.00487726,-0.006325722,0.006072358,-0.005219195,-0.003670248,-0.010733261,-0.006531702,-0.009298816,-0.025133042,-0.001369356,-0.002880797,-0.002357471,0.003254681,0.013011334,-0.025673184,-0.009930219,0.004454636,0.014310334,0.006706933,-0.011154208,-0.01498677,-0.027664472,0
8/15/2012,-0.02016833,-0.026376488,-0.01699418,0.02358335,0.003769603,-0.01070551,-0.004878455,-0.010597122,-0.014858698,0.001521459,0.00409455,-0.023736192,-0.007802394,-0.010383378,-0.005325068,-0.007818391,-0.045223891,-0.025708357,-0.005766393,-0.006658192,-0.004559355,0.009030984,-0.039219268,-0.002442004,-0.040748323,-0.059416674,-0.012276491,0.003356463,-0.008380744,-0.00134499,-0.038366976,0.012828002,-0.003896786,0
8/16/2012,0.000739256,0.014741064,-0.022006877,-0.016901811,0.003804697,-0.007641196,-0.035066148,-0.013464928,-0.002709861,-0.003293005,-0.015300905,-0.000633557,-0.009996139,0.002010019,-0.005956057,-0.003973952,0.004262837,0.011487044,-0.005733332,0.001266643,-0.001822927,-0.010831221,0.003401979,-0.014528101,-0.010970115,-0.005393487,-0.005407859,-0.002238893,-0.003556381,0.006743114,0,-0.014954693,0.023588643,-0.001994719
8/17/2012,0.005938427,-0.00612102,0.004447428,-0.005571045,-0.033651557,0.014910882,-0.012452492,0.021019746,-0.0003527,0.005577828,-0.001964187,-0.00600076,0.001501341,-0.002581334,0.000659195,-0.005672676,-0.004262837,0.018135212,0.02663833,-0.001266643,-0.003169713,-0.011426688,-0.020228567,-0.000800961,-0.008038822,-0.001339991,-0.004574589,-0.005127953,-0.005922496,0.017747906,-0.011449933,0.019248773,-0.021642149,-0.002984638
8/20/2012,-0.00260269,0.001278306,-0.004659333,-0.011049836,-0.055414699,-0.003001225,-0.000773156,-0.019541955,0.002000703,0.000257241,0.006562351,-0.000312827,-0.002814779,-0.009135684,-0.004610909,0.003778994,-0.055413729,-0.023256862,-0.009338768,-0.0047309,-0.008118069,-0.004954141,-0.029049453,-0.003995211,0.000649009,-0.008913102,0.003496518,0.007814583,0.00828734,0.025105921,-0.012966176,0.02850041,0.023635151,-0.010868086
8/21/2012,0.006705041,0.007274762,0.001057387,-0.012015437,-0.017247832,-0.002564468,-0.00308666,-0.005940111,0.00804817,-0.006087404,0.003518437,0.009805052,0.010741181,-0.001986629,0.001579189,0.008293902,-0.04560008,0.023256862,-0.01156623,0.000630132,-0.01071648,0.01207972,-0.008071374,-0.005566615,-0.015901249,-0.00883436,0.003508787,0.004268378,0.008370722,0.009936207,-0.021694782,0.020199754,-0.00398204,0.003938378
8/22/2012,0.003746611,-0.010110761,0.000633934,0.020845516,-0.011897034,0.005135529,0.009288711,-0.005884156,0.008951296,0.000757196,0.004525931,0.019577237,0.005318515,-0.002264508,0.004618213,0.001735296,0.004618436,-0.014276686,0,0.005545062,0.009822635,0.000358244,-0.018579921,-0.003167065,-0.002342513,-0.002637674,0.00379005,0.000223283,0.0072311,-0.002849005,-0.015700531,0.015984624,0.011970624,0.000987023
